id,collection,dc.contributor.advisor,dc.contributor.advisor[],dc.contributor.author,dc.contributor.author[],dc.date.accessioned,dc.date.accessioned[],dc.date.available,dc.date.available[],dc.date.issued,dc.date.issued[],dc.description.abstract[],dc.description.abstract[es_MX],dc.description.provenance[en],dc.format[es_MX],dc.identifier.uri,dc.identifier.uri[],dc.language.iso[es_MX],dc.subject[],dc.subject[es_MX],dc.title[es_MX],dc.type[es_MX]
56f9f42d-937c-4ba7-960f-7b82a10e31c1,20.500.11972/441,,"Díaz Valladares, Ramón Andrés",,"Ancona García, Indira",,2018-09-11T20:43:18Z,,2018-09-11T20:43:18Z,,2005,"En este proyecto de investigación se concluye que dada la importancia que tiene la red en la empresa Telecomm/Telégrafos, al implementarse una
correcta administración para el manejo de la misma se obtendrá una mayor calidad de los servicios
que se prestan y la satisfacción de los clientes, todo lo cual se reflejará en el incremento de
productividad de servicio y se obtendrá un exitoso nivel de competitividad.",Maestría en Ciencias Computacionales,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-09-11T20:43:18Z
No. of bitstreams: 1
Tesis Indira Ancona García.pdf: 3776368 bytes, checksum: 211c10cf768862dc7921bee295f1e26f (MD5)||Made available in DSpace on 2018-09-11T20:43:18Z (GMT). No. of bitstreams: 1
Tesis Indira Ancona García.pdf: 3776368 bytes, checksum: 211c10cf768862dc7921bee295f1e26f (MD5)
  Previous issue date: 2005",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/525,spa,,Telegrafía - Redes||Telecomunicaciones||Administración de redes - Telégrafos,Metodología de sistemas suaves: Un enfoque para la administración de la red de telecoom,info:eu-repo/semantics/masterThesis
d693b54e-7bec-44d9-9d6d-917dbe17c0e3,20.500.11972/441,,"Gutiérrez Colorado, Daniel Arturo",,"Huarca Condori, Moisés Heber",,2018-09-11T21:00:47Z,,2018-09-11T21:00:47Z,,2009,"Por medio de este proyecto se concluye que cumple en gran manera con las cuatro
características de todo sistema multimedia, puesto que las calificaciones individuales de cada
característica y el promedio de todo el proyecto se aproxima mucho a la máxima calificación
que es 100.",Maestría en Ciencias Computacionales,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-09-11T21:00:47Z
No. of bitstreams: 1
Tesis Moisés Heber Huarca Condori.pdf: 1338465 bytes, checksum: d252011f0c29a8db786d2956523ab121 (MD5)||Made available in DSpace on 2018-09-11T21:00:47Z (GMT). No. of bitstreams: 1
Tesis Moisés Heber Huarca Condori.pdf: 1338465 bytes, checksum: d252011f0c29a8db786d2956523ab121 (MD5)
  Previous issue date: 2009",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/526,spa,,Enseñanza con ayuda de computadores||Tecnología educativa||Educación a distancia,Desarrollo e implementación de módulos de capacitación multimedia para la plataforma E42 del departamento de educación a distancia de la Universidad de Montemorelos,info:eu-repo/semantics/masterThesis
e146dfc4-ad3d-46b5-bf2b-dd696bf4c9ba,20.500.11972/441,,"Hernández Osoria, Saulo",,"Ramos Garduza, Jaime",,2018-09-11T21:04:46Z,,2018-09-11T21:04:46Z,,2010,"Los resultados de esta investigación demostraron una clara ventaja en cuanto a las variables tratadas
de la tecnología ethernet respecto a PLC. Cabe mencionar que cada una de las
tecnologías de redes tiene características muy particulares que las hacen específicas
para las exigencias actuales de comunicaciones y es en ese sentido donde sus
ventajas y desventajas deben ser aprovechadas como se advierte en los resultados
obtenidos en este trabajo.",Maestría en Ciencias Computacionales,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-09-11T21:04:46Z
No. of bitstreams: 1
Tesis Jaime Ramos Garduza (1).pdf: 1784841 bytes, checksum: e29a47ee94e3133436b455ad95318dee (MD5)||Made available in DSpace on 2018-09-11T21:04:46Z (GMT). No. of bitstreams: 1
Tesis Jaime Ramos Garduza (1).pdf: 1784841 bytes, checksum: e29a47ee94e3133436b455ad95318dee (MD5)
  Previous issue date: 2010",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/527,spa,,Ethernet (Sistemas de redes de área local)||Redes de computadores||Sistemas de transmisión de datos,Comparación de eficiencia en velocidad de transferencia y caudal efectivo entre las tecnologias ethernet y FLC,info:eu-repo/semantics/masterThesis
3348049c-c58c-4297-a87f-ecf431cc59f3,20.500.11972/441,,"Gutiérrez Colorado, Daniel Arturo",,"Palomec Velázquez, Milka",,2018-09-11T21:20:08Z,,2018-09-11T21:20:08Z,,2011,"Con este proyecto se llega a la conclusión de que todo aquel que desea iniciar
con un proyecto similar, debe considerar varios aspectos importantes, como elegir
correctamente la metodología de desarrollo y de pruebas, conocimiento en edición de
video y sonido, contratar a un diseñador creativo, elegir el equipo técnico y el personal
que trabajará antes, durante y después de la producción.",Maestría en Ciencias Computacionales,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-09-11T21:20:08Z
No. of bitstreams: 1
Tesis Milka Palomec Velásquez.pdf: 1851374 bytes, checksum: e9c3ae76bae5c7d4f9e140c52a749e45 (MD5)||Made available in DSpace on 2018-09-11T21:20:08Z (GMT). No. of bitstreams: 1
Tesis Milka Palomec Velásquez.pdf: 1851374 bytes, checksum: e9c3ae76bae5c7d4f9e140c52a749e45 (MD5)
  Previous issue date: 2011",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/530,spa,,Sistemas multimedia||Video digital,Desarrollo e implementación de un DVD multimedia interactivo: la historia de la Universidad de Linda Vista,info:eu-repo/semantics/masterThesis
df4416b8-ad05-4455-bf6d-92a7c20c8169,20.500.11972/441,,"Díaz Valladares, Ramón Andrés",,"Alvarado Ramos, Jesús",,2018-09-11T21:22:11Z,,2018-09-11T21:22:11Z,,2011,"El proyecto terminó presentando un prototipo funcional de los módulos básicos
del expediente clínico electrónico. Cada pieza de software se preparó de manera que
pudiera almacenar la información dentro de la arquitectura propuesta en el proyecto y
ofrecer al usuario del sistema la facilidad para crear una bitácora electrónica de los
servicios de salud que ofrece.",Maestría en Ciencias Computacionales,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-09-11T21:22:11Z
No. of bitstreams: 1
Tesis Jesús Alvarado Ramos.pdf: 1930584 bytes, checksum: 9844967d0e0fa0e86e1bc1764f87d7ad (MD5)||Made available in DSpace on 2018-09-11T21:22:11Z (GMT). No. of bitstreams: 1
Tesis Jesús Alvarado Ramos.pdf: 1930584 bytes, checksum: 9844967d0e0fa0e86e1bc1764f87d7ad (MD5)
  Previous issue date: 2011",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/531,spa,,Programas para computador||Historias clínicas - Procesamiento de datos||Archivos de hospitales||Documentos electrónicos,Propuesta de modelo para un expediente clínico electrónico,info:eu-repo/semantics/masterThesis
bb625b5c-d762-4ead-9b52-89de9b90ff62,20.500.11972/441,,"Díaz Valladares, Ramón Andrés",,"Torres Flores, Carmina Lizeth",,2018-09-11T21:23:40Z,,2018-09-11T21:23:40Z,,2011,"Por medio de esta investigación se concluye que es una necesidad inminente la estandarización de un sistema de control escolar que
brinde las características de operatividad para los colegios, como valor agregado de la excelencia
académica con la que se cuenta, la atención de calidad por medio de un sistema de
control que les facilite la tarea a los involucrados en dichas organizaciones.
El verdadero éxito no está en el mejor software que ha comprado, desarrollado o en
la tecnología de punta que se haya implementado, sino en la forma en la que se le utilice.",Maestría en Ciencias Computacionales,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-09-11T21:23:40Z
No. of bitstreams: 1
Tesis Carmina Lizeth Torres Flores (1).pdf: 2711407 bytes, checksum: 812e4bd8a35eadc5d4d9b3e9ae69b825 (MD5)||Made available in DSpace on 2018-09-11T21:23:40Z (GMT). No. of bitstreams: 1
Tesis Carmina Lizeth Torres Flores (1).pdf: 2711407 bytes, checksum: 812e4bd8a35eadc5d4d9b3e9ae69b825 (MD5)
  Previous issue date: 2011",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/532,spa,,Programas para computador||Sistemas de almacenamiento y recuperación de información||Administración escolar,Optimización de procesos a través de la estandarización de sofware en las instituciones educativas de nivel medio en la Unión Mexicana del Norte,info:eu-repo/semantics/masterThesis
79860352-ec5b-4d28-a1a0-39ee37e8a71d,20.500.11972/441,,"Gutiérrez Colorado, Daniel Arturo",,"Tass Herrera, Benjamín",,2018-09-11T21:27:38Z,,2018-09-11T21:27:38Z,,2011,"Por medio de este trabajo de investigación se logró un marco de procesos cuyos elementos constituyen una guía iterativa de actividades clasificadas por los enfoques previstos que ofrecieron requerimientos para la construcción de un prototipo de baja calidad, así como los insumos necesarios para la generación del catálogo de requisitos según el estándar IEEE 830-1998, cuya guía aparece en el documento de la Institute of Electrical and Electronics Engineers (1998).",Maestría en Ciencias Computacionales,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-09-11T21:27:38Z
No. of bitstreams: 1
Tesis Benjamín Tass Herrera.pdf: 115599613 bytes, checksum: f25ab9b27c191fdbd351d6875975a5b1 (MD5)||Made available in DSpace on 2018-09-11T21:27:38Z (GMT). No. of bitstreams: 1
Tesis Benjamín Tass Herrera.pdf: 115599613 bytes, checksum: f25ab9b27c191fdbd351d6875975a5b1 (MD5)
  Previous issue date: 2011",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/533,spa,,Tecnología educativa||Enseñanza con ayuda de computadores||Educación virtual,"Integración de un marco de procesos para la captura de requisitos en plataformas de ambientes virtuales de aprendizaje interactivo, basado de la WWW",info:eu-repo/semantics/masterThesis
c0234c56-acfe-4cf6-a202-7e0c24368f3c,20.500.11972/441,,"Díaz Valladares, Ramón Andrés",,"Carballo Mendoza, Andrés",,2018-09-11T21:29:32Z,,2018-09-11T21:29:32Z,,2011,"La Universidad de Navojoa con el objetivo de preparar recurso humano que impactará
a empresas, hospitales, gobiernos, academias, tiene el compromiso de adquirir herramientas
tecnológicas de vanguardia que le ayuden a realizar sus labores cotidianas de una
forma práctica y sencilla.
 Al contar con una red jerárquica convergente podrá vincularse, darse a conocer,
competir e internacionalizarse al ofrecer servicios online que le permitan tener mayores ingresos
y alumnado.",Maestría en Ciencias Computacionales,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-09-11T21:29:32Z
No. of bitstreams: 1
Tesis Andrés Carballo Mendoza.pdf: 4918412 bytes, checksum: 54dee5c6b3ced0d4a3dae582bdd57b4e (MD5)||Made available in DSpace on 2018-09-11T21:29:32Z (GMT). No. of bitstreams: 1
Tesis Andrés Carballo Mendoza.pdf: 4918412 bytes, checksum: 54dee5c6b3ced0d4a3dae582bdd57b4e (MD5)
  Previous issue date: 2011",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/534,spa,,Redes de Información||Arquitectura de redes de computadoras||Innovaciones tecnológicas||Tecnología de la información||Ethernet (Sistemas de redes de area local),"El modelo jerárquico, una innovación tecnológica en el desarrollo de infraestructura de red de la Universidad de Navojoa",info:eu-repo/semantics/masterThesis
32a93249-6538-490f-a8fd-3c0e89fb3483,20.500.11972/441,,"Hernández Rentería, Carlos Emilio",,"Vázquez García, Rafael",,2018-09-11T21:35:41Z,,2018-09-11T21:35:41Z,,2013,"Esta tesis concluye en que es necesaria una herramienta que optimice   la importancia de la correcta identificación del paciente y que sea
inmune a los problemas que se pueden presentan en la forma tradicional de identificar al mismo.",Maestría en Ciencias Computacionales,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-09-11T21:35:41Z
No. of bitstreams: 1
Tesis Rafael Vázquez García.pdf: 22376443 bytes, checksum: 400299fe6b355b84c9710fed22252570 (MD5)||Made available in DSpace on 2018-09-11T21:35:41Z (GMT). No. of bitstreams: 1
Tesis Rafael Vázquez García.pdf: 22376443 bytes, checksum: 400299fe6b355b84c9710fed22252570 (MD5)
  Previous issue date: 2013",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/536,spa,,RFID - Innovaciones||Radio frecuencia - Identificación||Identificación de pacientes,Identificación de pacientes con tecnología RFID,info:eu-repo/semantics/masterThesis
1aa80cc9-0742-49e2-8762-f2560d7a8d89,20.500.11972/441,,"Hernández Osoria, Saulo",,"González Vázquez, Blanca",,2018-09-11T21:37:22Z,,2018-09-11T21:37:22Z,,2013,"El proyecto terminó al concluir las seis fases de la metodología de implantación,
 presentando un modelo funcional del Sistema de Programación del Internado Rotario de
 Pregrado y el Sistema de Evaluación de Sedes de Campos Clínicos al Departamento de
 Campos Clínicos de la Universidad de Montemorelos. Cada módulo se diseñó para guardar la
 información en una base de datos",Maestría en Ciencias Computacionales,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-09-11T21:37:22Z
No. of bitstreams: 1
Tesis Blanca González Vázquez.pdf: 25805550 bytes, checksum: 09388574efb579892aa3d94514ba98f2 (MD5)||Made available in DSpace on 2018-09-11T21:37:22Z (GMT). No. of bitstreams: 1
Tesis Blanca González Vázquez.pdf: 25805550 bytes, checksum: 09388574efb579892aa3d94514ba98f2 (MD5)
  Previous issue date: 2013",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/537,spa,,Programa de internado||Internado y residencia||Análisis de datos - Software||Residentes (Medicina) - Programa - Universidad de Montemorelos,Metodología de implantación del sistema de programación del internado rotatorio de pregrado de la carrera de medicina de la Universidad de Montemorelos,info:eu-repo/semantics/masterThesis
17eda2ba-b922-4538-9f28-575c4cb7296d,20.500.11972/441,,"Díaz Valladares, Ramón Andrés",,"García Escobedo, Cinthya Karelly",,2018-09-11T21:46:58Z,,2018-09-11T21:46:58Z,,2015,"Por medio de este proyecto se establece que al finalizar el mismo se logró la integración de las tecnologías de realidad aumentada
y el software de motores gráficos, en un proyecto que dio como resultado una
aplicación que permite interactuar y controlar un mundo virtual compuesto por modelos
3D, por medio de una interfaz amigable e interactiva para el técnico de máquinas
industriales.",Maestría en Ciencias Computacionales,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-09-11T21:46:58Z
No. of bitstreams: 1
Tesis Cinthya Karelly García Escobedo.pdf: 2229468 bytes, checksum: 792460cffd4461b74b1453b6f512fc1e (MD5)||Made available in DSpace on 2018-09-11T21:46:58Z (GMT). No. of bitstreams: 1
Tesis Cinthya Karelly García Escobedo.pdf: 2229468 bytes, checksum: 792460cffd4461b74b1453b6f512fc1e (MD5)
  Previous issue date: 2015",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/541,spa,,Realidad aumentada||Simulación por computadores||Ingeniería de software,Aplicación de la realidad aumentada al mantenimiento de maquinaria industrial de cinco ejes : una integración tecnológica,info:eu-repo/semantics/masterThesis
