id,collection,dc.contributor.advisor,dc.contributor.advisor[],dc.contributor.author,dc.contributor.author[],dc.date.accessioned,dc.date.accessioned[],dc.date.available,dc.date.available[],dc.date.issued,dc.date.issued[],dc.description.abstract[],dc.description.abstract[es_MX],dc.description.provenance[en],dc.format[es_MX],dc.identifier.uri,dc.identifier.uri[],dc.language.iso[es_MX],dc.subject[],dc.subject[es_MX],dc.title[es_MX],dc.type[es_MX]
380d28a5-6a06-480e-9555-fedaf3eac956,20.500.11972/18,,"Grajales, Tevni",,"Vazquez García, Araceli",,2018-09-06T16:55:00Z,,2018-09-06T16:55:00Z,,1998,"Se identificó la carencia de aspectos, tales como pautas escritas de procedimiento y una estructura que administre y desarrolle los procesos de modificación a los planes de estudio.",Doctorado en Educación,"Submitted by Johan Joseph (1160240@alumno.um.edu.mx) on 2018-09-06T16:55:00Z
No. of bitstreams: 1
tesis terminada. Araceli Vazquez.pdf: 54675843 bytes, checksum: c28be9a626104226111dc9a4c8a66cfb (MD5)||Made available in DSpace on 2018-09-06T16:55:00Z (GMT). No. of bitstreams: 1
tesis terminada. Araceli Vazquez.pdf: 54675843 bytes, checksum: c28be9a626104226111dc9a4c8a66cfb (MD5)
  Previous issue date: 1998",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/429,spa,,Educación superior - México - Nuevo León||Cambios Curriculares||Investigaciones||Planes de estudio,Una evaluación diagnóstica de los procesos de modificación curricular a los planes de estudio en las instituciones de educación superior en el estado de Nuevo León,info:eu-repo/semantics/masterThesis
99eb3db4-548c-4b89-b292-27516dc25718,20.500.11972/18,,"Grajales, Tevni",,"Araya Bishop, Edgar",,2018-09-10T13:39:13Z,,2018-09-10T13:39:13Z,,1999,"La varianza que se observa en el compromiso institucional que manifiestan los
miembros del personal puede ser explicada por la forma en que perciben la cultura
institucional, por la satisfacción laboral que dicen que han alcanzado y por el
compromiso para con la iglesia que es la sostenedora del sistema educacional
adventista.",Doctorado en Educación,"Submitted by Johan Joseph (1160240@alumno.um.edu.mx) on 2018-09-10T13:39:13Z
No. of bitstreams: 1
Tesis Edgar Araya (1).pdf: 24655406 bytes, checksum: 61482b6e4163002c243ab03b287d0c6c (MD5)||Made available in DSpace on 2018-09-10T13:39:13Z (GMT). No. of bitstreams: 1
Tesis Edgar Araya (1).pdf: 24655406 bytes, checksum: 61482b6e4163002c243ab03b287d0c6c (MD5)
  Previous issue date: 1999",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/463,spa,,Universidades y colegios Adventistas||Satisfacción en el trabajo||Compromiso organizacional||Profesores Universitarios,"Compromiso, cultura y satisfacción docente en las universidades Adventistas de Latinoamerica y España",info:eu-repo/semantics/masterThesis
3a641510-4fdb-48f5-b952-8d7adb2b7e5b,20.500.11972/18,,"Grajales, Tevni",,"Quinteros Rocha, Jorge",,2018-09-10T13:46:27Z,,2018-09-10T13:46:27Z,,2000,"Estos resultados llevan a concluir que la implementación de una cultura institucional de
estilo innovador en la organización, resulta ser la variable de mayor preponderancia para un manejo
adecuado y productivo de los recursos humanos tendientes a prevenir los efectos del SELA.",Doctorado en Educación,"Submitted by Johan Joseph (1160240@alumno.um.edu.mx) on 2018-09-10T13:46:27Z
No. of bitstreams: 1
Tesis Jose R Quintero Rocha.pdf: 4557423 bytes, checksum: 7b1b1f4a5e8b4e3c63dea472373dc49d (MD5)||Made available in DSpace on 2018-09-10T13:46:27Z (GMT). No. of bitstreams: 1
Tesis Jose R Quintero Rocha.pdf: 4557423 bytes, checksum: 7b1b1f4a5e8b4e3c63dea472373dc49d (MD5)
  Previous issue date: 2000",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/465,spa,,Estrés laboral||Agotamiento laboral||Maestros de Preparatoria,Algunos factores relacionados con el agotamiento laboral en los docentes de escuelas preparatorias en el estado de Nuevo León,info:eu-repo/semantics/masterThesis
2ba43416-057b-4ea7-a827-2ec5484c4303,20.500.11972/18,,"López Villalobos, Segundo Javier",,"Reyes Escamilla, Edgar",,2018-09-10T15:02:30Z,,2018-09-10T15:02:30Z,,2002,"El presente estudio fue de tipo exploratorio y descriptivo con un diseño de
investigación no experimental y transeccional. Para la recolección de los datos se
utilizó la técnica Delfos en un proceso de doble vuelta.",Doctorado en Educación,"Submitted by Johan Joseph (1160240@alumno.um.edu.mx) on 2018-09-10T15:02:30Z
No. of bitstreams: 1
Tesis Edgar Reyes E.pdf: 2238391 bytes, checksum: 51336e2cd97e2e91ac4a577597b4de39 (MD5)||Made available in DSpace on 2018-09-10T15:02:30Z (GMT). No. of bitstreams: 1
Tesis Edgar Reyes E.pdf: 2238391 bytes, checksum: 51336e2cd97e2e91ac4a577597b4de39 (MD5)
  Previous issue date: 2002",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/468,spa,,Tecnología educativa||Educación a distancia||Instrucción asistida por computadora,Hacia el establecimiento de un modelo administrativo de educación a distancia en México,info:eu-repo/semantics/masterThesis
f348e323-4ae5-458c-a0db-6a03f8cd1524,20.500.11972/18,,"Grajales, Tevni",,"Léon Vasquez, Vicente Hernán",,2018-09-10T15:48:52Z,,2018-09-10T15:48:52Z,,2002,"Los resultados muestran que las covariantes opinión sobre la política salarial, descentralización pedagógica y uso de materiales didácticos determinan las variables actitud hacia la reforma curricular, actitud hacia las nuevas metodologías de enseñanza y opinión del docente sobre la reforma educacional.",Doctorado en Educación,"Submitted by Johan Joseph (1160240@alumno.um.edu.mx) on 2018-09-10T15:48:52Z
No. of bitstreams: 1
Tesis Vicente H. Leon V.pdf: 44699140 bytes, checksum: 44ee1951589b9ae9efce6c779b39902a (MD5)||Made available in DSpace on 2018-09-10T15:48:52Z (GMT). No. of bitstreams: 1
Tesis Vicente H. Leon V.pdf: 44699140 bytes, checksum: 44ee1951589b9ae9efce6c779b39902a (MD5)
  Previous issue date: 2002",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/470,spa,,Educación||Política Educativa||Chile,"La reforma educacional chilena : una visión de los profesores, directores y apoderados",info:eu-repo/semantics/masterThesis
39927088-ece0-4895-84b8-7fa32f949a94,20.500.11972/18,,"Meza Escobar, Manuel Ramón",,"Meza Escobar, Alonso",,2018-09-10T15:58:53Z,,2018-09-10T15:58:53Z,,2003,"Motivado por la filosofía adventista de la educación que recalca la labor
del maestro en la enseñanza de valores, se llevó a cabo esta investigación que
busca diferencias en el grado de internalización de valores entre los estudiantes
de primer grado y de cuarto en el nivel universitario.",Doctorado en Educación,"Submitted by Johan Joseph (1160240@alumno.um.edu.mx) on 2018-09-10T15:58:53Z
No. of bitstreams: 1
Tesis Alonso Meza E.pdf: 3407851 bytes, checksum: c69809a7e364b127e5d96ecf3bee9486 (MD5)||Made available in DSpace on 2018-09-10T15:58:53Z (GMT). No. of bitstreams: 1
Tesis Alonso Meza E.pdf: 3407851 bytes, checksum: c69809a7e364b127e5d96ecf3bee9486 (MD5)
  Previous issue date: 2003",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/472,spa,,Estudiantes universitarios  - Conducta de vida||Universidades y colegios Adventistas||Educación||Adventistas del Séptimo Día||Valores||Filosofía,Internalización de valores en estudiantes de universidades adventistas de la División Interamericana,info:eu-repo/semantics/masterThesis
7595901d-2295-4789-a0ad-4c114cc12a31,20.500.11972/18,,"Bouvet de Korniejczuk, Raquel",,"Cantú Hinojosa, Irma Laura",,2018-09-10T16:36:49Z,,2018-09-10T16:36:49Z,,2004,"Los resultados permiten afirmar que existe bondad de ajuste entre el MCDA de Cantú Hinojosa (1998) y el modelo obtenido a partir de la muestra de los estudiantes de arquitectura y de diseño industrial en el periodo escolar de enero a julio de 2004, obteniendo valores aceptables de acuerdo con los índices establecidos para las medidas de calidad de ajuste.",Doctorado en Educación,"Submitted by Johan Joseph (1160240@alumno.um.edu.mx) on 2018-09-10T16:36:49Z
No. of bitstreams: 1
Tesis Irma Laura Cantú Hinojosa.pdf: 145065926 bytes, checksum: 6ca06e3af4858b2a027875cf0716b323 (MD5)||Made available in DSpace on 2018-09-10T16:36:49Z (GMT). No. of bitstreams: 1
Tesis Irma Laura Cantú Hinojosa.pdf: 145065926 bytes, checksum: 6ca06e3af4858b2a027875cf0716b323 (MD5)
  Previous issue date: 2004",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/478,spa,,Arquitectura - Estudio y enseñanza||Diseño arquitectónico,Validación del modelo para la conceptualización del diseño arquitectónico como instrumento didáctico,info:eu-repo/semantics/masterThesis
10cb3e0d-a183-45c7-b2ce-1fa66f2d321a,20.500.11972/18,,"Grajales, Tevni",,"Gonzáles Kipper, Lorenzo",,2018-09-11T16:47:36Z,,2018-09-11T16:47:36Z,,2004,Los resultados obtenidos permitieron retener la hipótesis de investigación. Las cinco variables estudiadas caracterizan al sujeto de la realidad asociativa lasallista y permiten discriminar tres grupos.,Doctorado en Educación,"Submitted by Johan Joseph (1160240@alumno.um.edu.mx) on 2018-09-11T16:47:35Z
No. of bitstreams: 1
Tesis Lorenzo Gonzalez Kipper.pdf: 209905872 bytes, checksum: ba043c53046efa930eb64dd7b1c46de4 (MD5)||Made available in DSpace on 2018-09-11T16:47:36Z (GMT). No. of bitstreams: 1
Tesis Lorenzo Gonzalez Kipper.pdf: 209905872 bytes, checksum: ba043c53046efa930eb64dd7b1c46de4 (MD5)
  Previous issue date: 2004",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/521,spa,,Asociación Lasallista||Ordenes Religiosas||Comunidades cristianas||Educación  religiosa,Niveles de participación en la realidad asociativa lasallista en América Latina y España,info:eu-repo/semantics/masterThesis
1d0e3f79-82aa-4757-9b19-656fdee04006,20.500.11972/18,,"López Villalobos, Segundo Javier",,"Cedillo Junio, Alberto Villegas",,2018-09-10T15:55:18Z,,2018-09-10T15:55:18Z,,2003,"EI propósito de la investigación fue conocer el diseño curricular de las últimas dos décadas
de educación en México a través de documentos bibliográficos para ponerlos en el contexto de las
tendencias y las reformas educativas de Inglaterra, Japón, Rusia, Estados Unidos durante el siglo
XX. Estas relaciones permitieron comparar los avances y 
las distintas medidas empleadas en la educación general para presentar una propuesta
educativa al gobierno mexicano sobre la base de los resultados de la presente
investigación.",Doctorado en Educación,"Submitted by Johan Joseph (1160240@alumno.um.edu.mx) on 2018-09-10T15:55:18Z
No. of bitstreams: 1
Tesis Alberto Villegas.pdf: 1875065 bytes, checksum: 1077be1d035661e2a96ca84ecd3a0157 (MD5)||Made available in DSpace on 2018-09-10T15:55:18Z (GMT). No. of bitstreams: 1
Tesis Alberto Villegas.pdf: 1875065 bytes, checksum: 1077be1d035661e2a96ca84ecd3a0157 (MD5)
  Previous issue date: 2003",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/471,spa,,Administración escolar||Japón||||,"La influencia de los sistemas educacionales del nivel básico de Inglaterra, Japón, Rusia y Estados Unidos sobre el sistema educacional mexicano durante el período 1980-2000",info:eu-repo/semantics/masterThesis
1c9eaefc-5402-43a3-a515-5f4b8efece87,20.500.11972/18,,"Pozo Moras, Luis Alberto del",,"Montalvo Apolín, Danitza Elfi",,2018-09-10T16:05:39Z,,2018-09-10T16:05:39Z,,2003,"Este trabajo concluye en que los resultados del análisis de contenido revelaron que el documento Plan y Programas de Estudio de 1993 de la educación secundaria de México no incluye, en un 82%, a los contenidos transversales.",Doctorado en Educación,"Submitted by Johan Joseph (1160240@alumno.um.edu.mx) on 2018-09-10T16:05:39Z
No. of bitstreams: 1
Tesis Danitza Elfi Montalvo Apolín.pdf: 199852487 bytes, checksum: e5e5d934d6422a95c4a2f447dc8c62ac (MD5)||Made available in DSpace on 2018-09-10T16:05:39Z (GMT). No. of bitstreams: 1
Tesis Danitza Elfi Montalvo Apolín.pdf: 199852487 bytes, checksum: e5e5d934d6422a95c4a2f447dc8c62ac (MD5)
  Previous issue date: 2003",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/473,spa,,Contenidos transversales||Currículos||Valores||Educación Secundaria,"La transversalidad en el currículo formal de educación secundaria de México, según el documento plan y programas de estudio de 1993",info:eu-repo/semantics/masterThesis
