id,collection,dc.contributor.advisor,dc.contributor.advisor[],dc.contributor.author,dc.contributor.author[],dc.date.accessioned,dc.date.accessioned[],dc.date.available,dc.date.available[],dc.date.issued,dc.date.issued[],dc.description.abstract[],dc.description.abstract[es_MX],dc.description.provenance[en],dc.format[es_MX],dc.identifier.uri,dc.identifier.uri[],dc.language.iso[es_MX],dc.subject[],dc.subject[es_MX],dc.title[es_MX],dc.type[es_MX]
68fa5e5e-5da1-43cf-b644-38b276975c5b,20.500.11972/438,,"Gerardo Molina, Carlos",,"Pineda Jonguitud, Irvin",,2020-09-30T20:39:30Z,,2020-09-30T20:39:30Z,,2020,"Se trata de un estudio histórico-teológico en el cual se recogieron datos, así como se reconstruyó una realidad pasada y después se analizó la información. Posteriormente se realizó un análisis teológico, descriptivo y explicativo. Los resultados obtenidos son que las liturgias de la Santa Cena y el Bautismo cristiano echan anclas en el judaísmo y no tiene relación alguna con el culto a Mitras. Se encontró que la comparativa hecha es insostenible entre el cristianismo temprano y el culto a Mitras. Como conclusión, las diferencias entre el culto a Mitras y el cristianismo temprano radica en sus propósitos y en su liturgia, así como en las comidas distintas. Además, que el culto a Mitras no fue utilizado por los cristianos para crear su religión. Las únicas semejanzas entre el culto a Mitras y el cristianismo son que estas dos religiones utilizaron ceremonias con algunas semejanzas metodológicas. Las cuales eran de iniciación, comidas cultuales y una liturgia de procedimientos.",Licenciatura en Teología,"Submitted by Adriana Leuro (aleuro74@uan.edu.co) on 2020-09-30T20:39:30Z
No. of bitstreams: 1
Pineda Jonguitud, Irvin.pdf: 7604556 bytes, checksum: 47a3530e10e2bd227ccba54aa9bd0a21 (MD5)||Made available in DSpace on 2020-09-30T20:39:30Z (GMT). No. of bitstreams: 1
Pineda Jonguitud, Irvin.pdf: 7604556 bytes, checksum: 47a3530e10e2bd227ccba54aa9bd0a21 (MD5)
  Previous issue date: 2020",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/1283,spa,Cristianismo,Mitras (Deidad zoroastriana),Diferencias entre la religión de misterio a Mitras y el cristianismo temprano,info:eu-repo/semantics/bachelorThesis
e1291588-86fb-4488-a929-bea9ea3180db,20.500.11972/438,,"Arroyo Kedney, Agustín Rubén",,"Pérez Domínguez, Eutimio Jonathan",,2020-09-30T20:37:15Z,,2020-09-30T20:37:15Z,,2019,"Esta es una investigación de tipo cuantitativa, descriptiva, no experimental, transversal. La población fueron los 711 miembros del Distrito de Vallarta. La muestra estuvo conformada por 135 personas. Las unidades muestrales se seleccionaron con un método probabilístico estratificado por racimos. Se utilizó un instrumento diseñado ex profeso con la orientación del metodólogo. Su contenido fue validado por expertos. Su confiabilidad fue de .924 medida con el alpha de Cronbach.  Los resultados del estudio indican que el nivel de percepción general de las estrategias de primer contacto estudiadas, con base en la media aritmética, se ubicó en 2.08, es decir, en el rango de algo efectiva. La media del evangelismo de la amistad se ubicó en 2.7. La de obra misionera tradicional en 2.10. La de eventos y campañas de iglesia en 2.04. Y la de evangelismo urbano en 1.45. Como conclusión, según los hermanos del Distrito de Vallarta, Monterrey, NL., México, en el año 2019, las estrategias de primer contacto relacionadas con el evangelismo de la amistad son percibidas como las más efectivas en el proceso de la conversión.",Licenciatura en Teología,"Submitted by Adriana Leuro (aleuro74@uan.edu.co) on 2020-09-30T20:37:15Z
No. of bitstreams: 1
Pérez Domínguez, Jonathan Eutimio.pdf: 2566840 bytes, checksum: a6503d64676997c17152cf37926542b6 (MD5)||Made available in DSpace on 2020-09-30T20:37:15Z (GMT). No. of bitstreams: 1
Pérez Domínguez, Jonathan Eutimio.pdf: 2566840 bytes, checksum: a6503d64676997c17152cf37926542b6 (MD5)
  Previous issue date: 2019",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/1282,spa,"Adventistas del Séptimo Día||Monterrey, México",Obra evangelística,"Estrategias de primer contacto percibidas como más efectivas en el Distrito de Vallarta, Monterrey, N.L. México, 2019",info:eu-repo/semantics/bachelorThesis
ff1351c5-7741-4b48-a8d1-f74538892f2f,20.500.11972/438,,"Valderrama Rincón, Alberto",,"Orduña Sánchez, Carlos Josué",,2020-09-30T20:29:56Z,,2020-09-30T20:29:56Z,,2020,"Esta investigación fue un estudio cuantitativo, descriptivo, no experimental y transversal. Se utilizó un instrumento elaborado de manera ex profeso con la asesoría del mentor metodológico, el cual fue pulido bajo la revisión de los expertos y la aplicación de una prueba piloto. La población estuvo integrada por 86 alumnos universitarios de la Facultad de ARTCOM de la Universidad de Montemorelos, correspondientes al semestre Enero - Mayo del año escolar 2019 - 2020. Los resultados del estudio indican que el 69.8% de los alumnos tienen una frecuencia baja del uso de Facebook como medio para la evangelización. El 30.2% se ubicó en una frecuencia regular. No se presentaron casos, en donde la frecuencia fuese alta. Como conclusión, La mayor parte de los alumnos de ARTCOM hacen poco uso del Facebook para compartir mensajes cristianos. Esto muestra que se está desaprovechando una herramienta útil para evangelizar en el contexto de la sociedad actual. En consecuencia, es necesario trabajar sobre esta área con el fin de fortalecerla.",Licenciatura en Teología,"Submitted by Adriana Leuro (aleuro74@uan.edu.co) on 2020-09-30T20:29:56Z
No. of bitstreams: 1
Orduña Sánchez, Carlos Josué .pdf: 2695886 bytes, checksum: 6153d63be4b1585f98c2fa15e8d2e0cf (MD5)||Made available in DSpace on 2020-09-30T20:29:56Z (GMT). No. of bitstreams: 1
Orduña Sánchez, Carlos Josué .pdf: 2695886 bytes, checksum: 6153d63be4b1585f98c2fa15e8d2e0cf (MD5)
  Previous issue date: 2020",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/1281,spa,Estudiantes universitarios – Adventistas del Séptimo Día||Facebook (Recurso electrónico),Redes sociales en línea en evangelización – Adventistas del Séptimo Día,Uso de Facebook para la evangelización por los estudiantes de la Facultad Artcom de la Universidad de Montemorelos,info:eu-repo/semantics/bachelorThesis
d48f8c21-8f13-4993-a1ae-a54c7f7d321f,20.500.11972/438,,"Chacón, Emmer",,"Alonso Cobaxin, Daniel Eduardo",,2020-09-30T19:50:26Z,,2020-09-30T19:50:26Z,,2020,"Se trata de una investigación temática con un énfasis histórico. Se usaron libros, revistas y diversas bases de datos para recopilar la información necesaria para el estudio. Los resultados arrojaron que, a pesar de que la mujer se encontraba en medio de una sociedad aparentemente machista, el pueblo de Israel, que era guiado por Dios, tenía un lugar muy bien definido e importante dentro de su sociedad. Una de sus funciones más importantes era el hecho de criar a los hijos para que siguieran en el camino del Señor su Dios. Desde su creación, la mujer ha tenido un lugar de igual importancia junto al varón, son el complemento uno del otro. Esto muestra el gran valor dado por Dios a la mujer que ha trascendido el tiempo y se mantiene hasta estos días.",Licenciatura en Teología,"Submitted by Adriana Leuro (aleuro74@uan.edu.co) on 2020-09-30T19:50:26Z
No. of bitstreams: 1
Alonso Cobaxin, Daniel Eduardo.pdf: 2114581 bytes, checksum: d1baad2fcddb3be634697609788a444e (MD5)||Made available in DSpace on 2020-09-30T19:50:26Z (GMT). No. of bitstreams: 1
Alonso Cobaxin, Daniel Eduardo.pdf: 2114581 bytes, checksum: d1baad2fcddb3be634697609788a444e (MD5)
  Previous issue date: 2020",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/1274,spa,Biblia A.T. – Mujeres,Mujeres en la Biblia,La función de la mujer en la sociedad del Antiguo Testamento,info:eu-repo/semantics/bachelorThesis
5588048e-b972-456b-8fcf-4fdbf5c0c945,20.500.11972/438,,"Gerardo Molina, Carlos",,"Michel, Zebedee",,2020-09-30T20:45:49Z,,2020-09-30T20:45:49Z,,2020,"El presente trabajo es un estudio exegético-histórico-lingüístico-teológico. Se analizarán las palabras προσκυνὲω y Κύριος, junto con el concepto el concepto de adoración aplicado a Jesús de Nazaret y al emperador romano. Para este tipo de estudios se utilizarán preferentemente materiales documentales, tales como diccionarios teológicos, comentarios bíblicos, historia greco romano, historiadores latinos, literatura arqueológica, gramática griega y la Septuaginta. Como conclusión, la verdadera adoración es una prueba de Dios para sus hijos. Por eso en la adoración Dios no mira las manifestaciones sino el corazón. La adoración está ligada a una obediencia real, constante, permanente para satisfacer el corazón de Dios, como hizo Abraham, obedeciendo inmediatamente y sin vacilar siendo probada su obediencia en los tres días de camino.",Licenciatura en Teología,"Submitted by Adriana Leuro (aleuro74@uan.edu.co) on 2020-09-30T20:45:49Z
No. of bitstreams: 1
Zebedee, Michel.pdf: 2188822 bytes, checksum: 565a5eba5473cf664e3a7323ce1b6fad (MD5)||Made available in DSpace on 2020-09-30T20:45:49Z (GMT). No. of bitstreams: 1
Zebedee, Michel.pdf: 2188822 bytes, checksum: 565a5eba5473cf664e3a7323ce1b6fad (MD5)
  Previous issue date: 2020",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/1285,spa,Adoración a emperadores,Adoración,El concepto κύριοσ y προσκυνῈω con relación al César Romano y a Jesús de Nazaret,info:eu-repo/semantics/bachelorThesis
196ab84c-c340-4a77-bfed-cee091c79782,20.500.11972/438,,"Chacón, Emmer",,"Velazco Resendiz, Jose",,2020-09-30T20:42:34Z,,2020-09-30T20:42:34Z,,2020,"Esta investigación se enmarca en el campo de la teología bíblica, es exegética y hace uso de elementos de la investigación histórica se hace un análisis textual por medio de la exégesis bíblica y de la evidencia histórica de la época. Se encontró que la conjunción o partícula ו” waw” puede tener diferentes connotaciones según sea la estructura gramatical y semántica Jefteh concluyo su voto prometiendo “y lo ofreceré en holocausto”. Como conclusión, la interpretación de Jueces 11:31 con relación a la conjunción ו está a favor del sacrificio de sangre.",Licenciatura en Teología,"Submitted by Adriana Leuro (aleuro74@uan.edu.co) on 2020-09-30T20:42:34Z
No. of bitstreams: 1
Velazco Resendiz, José.pdf: 2242339 bytes, checksum: 57c2ee4a84bd9899be37a38c39d5ea7e (MD5)||Made available in DSpace on 2020-09-30T20:42:34Z (GMT). No. of bitstreams: 1
Velazco Resendiz, José.pdf: 2242339 bytes, checksum: 57c2ee4a84bd9899be37a38c39d5ea7e (MD5)
  Previous issue date: 2020",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/1284,spa,"Jueces 11:31||Crítica, interpretación, etc.",Biblia A.T.,Conflicto en la interpretación de Jueces 11:31,info:eu-repo/semantics/bachelorThesis
91f33b96-8e27-4e4a-9007-3775c750d762,20.500.11972/438,,"Lozano Reyes, Abimael",,"García Jiménez, Asael",,2020-09-30T20:12:08Z,,2020-09-30T20:12:08Z,,2020,"La presente investigación tiene enfoque cuantitativo, por su alcance descriptivo, por su diseño no experimental, transversal. La población encuestada fue de 139 alumnos. Se diseñó un instrumento exprofeso evaluado por expertos y orientado por el asesor metodológico, el Dr. Alberto Valderrama Rincón, de 24 ítems agrupados en 3 dimensiones. El instrumento obtuvo en general una confiabilidad de .96 medida con el alfa de Cronbach. Los estudiantes tienen una actitud positiva hacia las misiones mundiales. No se encontró diferencia significativa entre la actitud misional de los estudiantes de primer año y cuarto año de la Universidad de Montemorelos en el curso 2019-2020 Los resultados indican que el grado de conocimiento y la buena disposición de los estudiantes hacia las misiones es más alto que el grado de su participación. La Facultad de Teología tiene la actitud misional más alta de todas las Facultades de la Universidad. El presente estudio concluye que la actitud de los estudiantes es positiva pero no hubo diferencia significativa entre la actitud misional de los alumnos de primer año y cuarto año.",Licenciatura en Teología,"Submitted by Adriana Leuro (aleuro74@uan.edu.co) on 2020-09-30T20:12:08Z
No. of bitstreams: 1
García Jiménez, Asael.pdf: 3125563 bytes, checksum: cdb92579c6da8124317e0c41ae6c6628 (MD5)||Made available in DSpace on 2020-09-30T20:12:08Z (GMT). No. of bitstreams: 1
García Jiménez, Asael.pdf: 3125563 bytes, checksum: cdb92579c6da8124317e0c41ae6c6628 (MD5)
  Previous issue date: 2020",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/1277,spa,Misiones||Adventistas del Séptimo Día,Estudiantes Universitarios,Actitud misional transcultural en estudiantes de la Universidad de Montemorelos en 2019,info:eu-repo/semantics/bachelorThesis
3d88e270-0fa7-498b-ae5c-c2caae54d90d,20.500.11972/438,,"López Yáñez, Isidro",,"Álvarez Reyes, Usiel Isaí",,2020-09-30T19:55:32Z,,2020-09-30T19:55:32Z,,2020,"Para medir la variable disfuncionalidad familiar se escogió el instrumento de funcionalidad familiar creado por Andrea Patricia Fuentes Aguilar y José Manuel Merino Escobar1. Este fue adaptado para ser usado en la investigación. La escala está formada por 14 ítems. Los resultados del estudio indican que sólo el 3.1% de la población observada dice tener un nivel de funcionamiento familiar malo, el 15.5% se registró con una funcionalidad familiar regular y el 81.4% dice tener una funcionalidad familiar buena. En segundo lugar, no se encontró diferencia significativa del grado funcionalidad familiar entre grupos de edad, sexo, estado civil, grupos por años de casados, número de hijos, tipo de miembro de familia que respondió la encuesta. La conclusión a la que se llega con este presente estudio demuestra que, las familias del Distrito las Alamedas expresan tener un buen grado de funcionalidad familiar en el año 2020",Licenciatura en Teología,"Submitted by Adriana Leuro (aleuro74@uan.edu.co) on 2020-09-30T19:55:32Z
No. of bitstreams: 1
Álvarez Reyes, Usiel Isaí.pdf: 2881297 bytes, checksum: 8fa4a3f711a0b94364b637317d7fdd9b (MD5)||Made available in DSpace on 2020-09-30T19:55:32Z (GMT). No. of bitstreams: 1
Álvarez Reyes, Usiel Isaí.pdf: 2881297 bytes, checksum: 8fa4a3f711a0b94364b637317d7fdd9b (MD5)
  Previous issue date: 2020",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/1275,spa,Relaciones familiares||Familia cristiana,Matrimonio – Enseñanza bíblica,"Funcionalidad familiar en el Distrito las alamedas, Montemorelos, Nuevo león, México",info:eu-repo/semantics/bachelorThesis
678529f3-674a-4068-ba00-c32a667d2f94,20.500.11972/438,,"Andrade González, Juan José",,"Arzaluz Hernández, Ariadna Paola",,2020-09-30T19:59:12Z,,2020-09-30T19:59:12Z,,2020,"Este es un proyecto se cataloga como una investigación de tipo documental e histórico. Tiene como objetivo reconstruir una realidad pasada, contribuir a la comprensión y conocimiento del trabajo de las mujeres que realizaron dentro del evangelismo en los inicios del adventismo. De todos los resultados, el de mayor relevancia es descubrir aquellas mujeres que a partir de 1844 desempeñaron un papel muy importante para el desarrollo del adventismo, dejando un legado para las mujeres que están dispuestas a trabajar en el ministerio de la predicación. La mujer puede trabajar en el ministerio de la predicación, usando sus talentos para llevar almas a Dios. No importando la edad color o nacionalidad. La iglesia tiene el deber de apoyar con su preparación a las mujeres que tienen el anhelo en su corazón de servir a Dios.",Licenciatura en Teología,"Submitted by Adriana Leuro (aleuro74@uan.edu.co) on 2020-09-30T19:59:12Z
No. of bitstreams: 1
Arzaluz Hernández, Ariadna Paola.pdf: 1832048 bytes, checksum: fc6f09c86dfca44908f52274f83c597d (MD5)||Made available in DSpace on 2020-09-30T19:59:12Z (GMT). No. of bitstreams: 1
Arzaluz Hernández, Ariadna Paola.pdf: 1832048 bytes, checksum: fc6f09c86dfca44908f52274f83c597d (MD5)
  Previous issue date: 2020",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/1276,spa,,"Mujeres – Adventistas del Séptimo Día, 1844-1920",Papel de la mujer en el liderazgo del adventismo entre los años 1844-1920,info:eu-repo/semantics/bachelorThesis
803f5ec2-461e-40e6-872c-29380193963d,20.500.11972/438,,"Patiño, Miguel",,"López Espinoza, Carlos Alberto",,2020-09-30T20:19:42Z,,2020-09-30T20:19:42Z,,2020,"Este estudio fue un estudio cuantitativo, descriptivo, no experimental y transversal. El instrumento utilizado fue elaborado ex profeso con la ayuda del metodólogo y el asesor principal, posteriormente evaluado por cinco expertos del área de investigación. Constó de 26 ítems, el cual arrojó un coeficiente de .80 medido con Alpha de Cronbach. Los estudiantes de la Facultad de Teología tienen un grado de comprensión alto de la soberanía de Dios, en 2020. En una escala de 0 a 26, la media fue de 20.8. El 3.1 por ciento se ubicó en una comprensión baja. El 8.4 por ciento en un nivel de comprensión medio. Y el 88.5 por cierto se ubicó en una comprensión alta. Todas las dimensiones obtuvieron una media de comprensión alta, sin embargo, en la dimensión gobierno hubo más alto porcentaje de estudiantes que se ubicaron en este nivel (91.7%), la siguiente fue origen del mal (82.3 %), por último, atributos (80.2%). Como conclusión, El grado de comprensión de la soberanía de Dios de los estudiantes de la Facultad de Teología del segundo semestre 2020 es alto. El 88.5 por ciento de los estudiantes obtuvo un alto nivel de comprensión.",Licenciatura en Teología,"Submitted by Adriana Leuro (aleuro74@uan.edu.co) on 2020-09-30T20:19:42Z
No. of bitstreams: 1
López Espinoza, Carlos Alberto.pdf: 2560811 bytes, checksum: 5c41e344703c593671e909d74d4b38bd (MD5)||Made available in DSpace on 2020-09-30T20:19:42Z (GMT). No. of bitstreams: 1
López Espinoza, Carlos Alberto.pdf: 2560811 bytes, checksum: 5c41e344703c593671e909d74d4b38bd (MD5)
  Previous issue date: 2020",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/1278,spa,Estudiantes Universitarios||Vida espiritual||Adventistas del Séptimo Día,Soberanía de Dios,"La comprensión de la soberanía de Dios en los estudiantes de la Facultad de Teología, Universidad de Montemorelos",info:eu-repo/semantics/bachelorThesis
7b0dc086-e7c5-413b-bd99-617d9d5a933d,20.500.11972/438,,"Ruíz  Lugo, Hiram",,"Alegría Terrazas, Iván",,2019-08-12T17:05:24Z,,2019-08-12T17:05:24Z,,2013,"¿En qué medida los factores: actividades de iglesia, vivencia espiritual interna, cuidado e interés de la iglesia, compromiso misional, apostasía, secularismo y adoración predicen la vida devocional de los estudiantes de la Escuela Preparatoria “Profesor Ignacio Carrillo Franco”?
De todos los factores predictores, solo tres resultaron significativos: compromiso misional, adoración y apostasía. Esto quiere decir que el compromiso misional es el principal predictor de la vida devocional, aportando cerca del doble de la explicación que aporta la adoración y un poco más del doble del poder explicativo que ofrece la apostasía. Además de esto, el compromiso misional y la adoración explican directamente la vida devocional, pero la apostasía la explica inversamente.",Licenciatura en Teología,"Submitted by Nestor Ramírez (neraz@um.edu.mx) on 2019-08-12T17:05:24Z
No. of bitstreams: 1
Tesis Iván Alegría Terrazas.pdf: 1581298 bytes, checksum: 7e963a9b451aa843561888ff6186e4bd (MD5)||Made available in DSpace on 2019-08-12T17:05:24Z (GMT). No. of bitstreams: 1
Tesis Iván Alegría Terrazas.pdf: 1581298 bytes, checksum: 7e963a9b451aa843561888ff6186e4bd (MD5)
  Previous issue date: 2013",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/1066,spa,Educación cristiana||Literatura devocional,Vida cristiana,Factores que predicen la vida devocional de los estudiantes de la escuela preparatoria “Profesor Ignacio Carrillo Franco”,info:eu-repo/semantics/bachelorThesis
d2cade2d-8fd3-48b5-9405-de3a7df46785,20.500.11972/438,"Molina, Carlos Gerardo",,"Sanvi, Kossivi",,2019-02-08T15:14:12Z,,2019-02-08T15:14:12Z,,2017,,"Los resultados de esta investigación demostraron que los adventistas del séptimo día y los menonitas comparten en varios aspectos las mismas creencias respecto a la objeción de conciencia al servicio militar. Ambos se declaran pacifistas y no violentos. Creen que Cristo vino al mundo para salvar a la humanidad caída y no para destruirla, por eso participar en guerras y llevar armas para matar a otros humanos creados a la imagen y semejanza de Dios es contrario a los principios de la Biblia, único fundamento de la fe cristiana.",Licenciatura en Teología,"Submitted by Nestor Ramírez (neraz@um.edu.mx) on 2019-02-08T15:14:12Z
No. of bitstreams: 1
Tesis Kossivi Sanvi.pdf: 938220 bytes, checksum: da6d48025b949d8c48cc4fede51433b8 (MD5)||Made available in DSpace on 2019-02-08T15:14:12Z (GMT). No. of bitstreams: 1
Tesis Kossivi Sanvi.pdf: 938220 bytes, checksum: da6d48025b949d8c48cc4fede51433b8 (MD5)
  Previous issue date: 2017",application/pdf,https://dspace.um.edu.mx/handle/20.500.11972/987,,spa,,Adventistas del Séptimo Día||Menonitas||Objetores de conciencia,Relación entre los Adventistas del Séptimo Día y los Menonitas respecto a la objeción de conciencia al servicio militar,info:eu-repo/semantics/bachelorThesis
dbf390c3-b8cc-4211-9eec-7d4f5df34395,20.500.11972/438,"Valderrama Rincón, Alberto",,"González Avilés, Sait Abimael",,2019-02-08T15:00:15Z,,2019-02-08T15:00:15Z,,2017,,"El 72.6 por ciento de los alumnos manifiestan tener una satisfacción media alta y alta con las actividades espirituales. El 27.4 por ciento dice tener satisfacción entre media baja y baja. Por carreras, Diseño Gráfico mostró la mayor satisfacción y la menos satisfecha fue Teología. La actividad con mayor grado de satisfacción fue la de los retiros espirituales, y con menor, las vespertinas.",Licenciatura en Teología,"Submitted by Nestor Ramírez (neraz@um.edu.mx) on 2019-02-08T15:00:15Z
No. of bitstreams: 1
Tesis González Sait.pdf: 1672964 bytes, checksum: 081d1df61c9df975c771d462fab20b1e (MD5)||Made available in DSpace on 2019-02-08T15:00:15Z (GMT). No. of bitstreams: 1
Tesis González Sait.pdf: 1672964 bytes, checksum: 081d1df61c9df975c771d462fab20b1e (MD5)
  Previous issue date: 2017",application/pdf,https://dspace.um.edu.mx/handle/20.500.11972/984,,spa,,Vida espiritual||Estudiantes Vida religiosa||Adventistas del Séptimo Día - Educación,Satisfacción de los jóvenes internos de la Universidad de Navojoa con las actividades espirituales,info:eu-repo/semantics/bachelorThesis
17094abb-00b4-4260-8287-01a4f0856706,20.500.11972/438,"Gerardo Molina, Carlos",,"Landero Domínguez, José",,2019-02-08T15:17:05Z,,2019-02-08T15:17:05Z,,2017,,"La Iglesia Adventista del Séptimo Día se ha caracterizado por la predicación de la segunda venida de Cristo. De acuerdo con la Biblia y los escritos de Elena G. de White, es posible apresurar el retorno de Cristo. La incredulidad, la mundanalidad, la falta de consagración y las contiendas entre los que profesan ser parte del pueblo de Dios retardan el cumplimiento de la parusía.",Licenciatura en Teología,"Submitted by Nestor Ramírez (neraz@um.edu.mx) on 2019-02-08T15:17:05Z
No. of bitstreams: 1
Tesis Landero José.pdf: 1049488 bytes, checksum: 0407dfee7b47a166d8a3a8c58499e49c (MD5)||Made available in DSpace on 2019-02-08T15:17:05Z (GMT). No. of bitstreams: 1
Tesis Landero José.pdf: 1049488 bytes, checksum: 0407dfee7b47a166d8a3a8c58499e49c (MD5)
  Previous issue date: 2017",application/pdf,https://dspace.um.edu.mx/handle/20.500.11972/988,,spa,,"White, Elena G. de||Segundo advenimiento",Apresurando la segunda venida de Cristo en la literatura de Elena G. de White,info:eu-repo/semantics/bachelorThesis
cbb9c5e1-1302-4810-8a6e-d100e2cfd077,20.500.11972/438,,"Valderrama Rincón, Alberto",,"De la Cruz Frías, Juan Carlos",,2019-09-20T14:32:16Z,,2019-09-20T14:32:16Z,,2018,"La conclusión a que se llega con el presente estudio demuestra que, la mayor parte de los alumnos se encuentran en una percepción entre regular y positiva acerca del programa de Sociedad de Jóvenes con un 97.6%.",Licenciatura en Teología,"Submitted by Nestor Ramírez (neraz@um.edu.mx) on 2019-09-20T14:32:16Z
No. of bitstreams: 1
Tesis de Juan Carlos  De la Cruz Frías.pdf: 760973 bytes, checksum: 8e9829d49d8997d448cb7ff6853ce39d (MD5)||Made available in DSpace on 2019-09-20T14:32:16Z (GMT). No. of bitstreams: 1
Tesis de Juan Carlos  De la Cruz Frías.pdf: 760973 bytes, checksum: 8e9829d49d8997d448cb7ff6853ce39d (MD5)
  Previous issue date: 2018",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/1092,spa,Percepción||Trabajo de la iglesia con jóvenes,Educación religiosa,Percepción de los estudiantes internos de la Universidad de Montemorelos acerca de los programas de Sociedad de jóvenes,info:eu-repo/semantics/bachelorThesis
3b288193-5458-4eca-8a68-9e949f73c952,20.500.11972/438,"Valderrama Rincón, Alberto",,"García Pérez, Humberto Anatolio",,2019-02-08T14:55:00Z,,2019-02-08T14:55:00Z,,2017,,Casi la mitad de la población estudiada manifestó tener un nivel de prácticas religiosas alto. En el análisis entre alumnos y empleados se encontró una inclinación a que los alumnos tienen un mayor nivel de prácticas religiosas que los empleados.,Licenciatura en Teología,"Submitted by Nestor Ramírez (neraz@um.edu.mx) on 2019-02-08T14:55:00Z
No. of bitstreams: 1
Tesis García Humberto.pdf: 1496807 bytes, checksum: b029965ac0b87ee0e41097ccccaac644 (MD5)||Made available in DSpace on 2019-02-08T14:55:00Z (GMT). No. of bitstreams: 1
Tesis García Humberto.pdf: 1496807 bytes, checksum: b029965ac0b87ee0e41097ccccaac644 (MD5)
  Previous issue date: 2017",application/pdf,https://dspace.um.edu.mx/handle/20.500.11972/983,,spa,,Vida espiritual||Vida cristiana||Empleados - Aspectos religiosos - Cristianismo,Las prácticas religiosas de empleados y estudiantes del departamento de planta física de la Universidad de Montemorelos,info:eu-repo/semantics/bachelorThesis
01d0577c-f854-4475-810d-11f0c31f6a7f,20.500.11972/438,"Molina, Carlos Gerardo",,"Escobedo Vázquez, Gerzom Nimrod",,2019-02-08T14:47:36Z,,2019-02-08T14:47:36Z,,2017,,"Comprendiendo la importancia de las enseñanzas e implicaciones del santuario para los cristianos en la actualidad, esta investigación pretende encontrar evidencia de que en el Evangelio de Juan el apóstol presenta la tipología del tabernáculo del desierto como cumpliéndose en la persona de Jesucristo.",Licenciatura en Teología,"Submitted by Nestor Ramírez (neraz@um.edu.mx) on 2019-02-08T14:47:35Z
No. of bitstreams: 1
Tesis Escobedo Gersom.pdf: 848700 bytes, checksum: f807244b3be25abe749ae28a86df2868 (MD5)||Made available in DSpace on 2019-02-08T14:47:36Z (GMT). No. of bitstreams: 1
Tesis Escobedo Gersom.pdf: 848700 bytes, checksum: f807244b3be25abe749ae28a86df2868 (MD5)
  Previous issue date: 2017",application/pdf,https://dspace.um.edu.mx/handle/20.500.11972/981,,spa,,Biblia N.T.  - San Juan||Tabernáculo,Tipología del santuario en el evangelio de Juan,info:eu-repo/semantics/bachelorThesis
0dff98e5-33ad-43d0-a7ad-6bda6b895f80,20.500.11972/438,,"Chacón, Emmer",,"Suárez Chablé, Miguel Ángel",,2019-02-08T15:38:01Z,,2019-02-08T15:38:01Z,,2017,,"Licenciatura en Teología||Los principios económicos de la Biblia sugieren una ética cristiana holística que impacte en el medio ambiente, en la familia y en la sociedad donde se desenvuelve. Aunque se ha demostrado que la religión no tiene relación con el éxito económico, la práctica de estos principios contribuye a la verdadera adoración y la distribución de la justicia de Dios al mundo.","Submitted by Nestor Ramírez (neraz@um.edu.mx) on 2019-02-08T15:38:01Z
No. of bitstreams: 1
Tesis Suarez Chablé.pdf: 1250520 bytes, checksum: b8343663fe7904b8bc2f446c73f8a455 (MD5)||Made available in DSpace on 2019-02-08T15:38:01Z (GMT). No. of bitstreams: 1
Tesis Suarez Chablé.pdf: 1250520 bytes, checksum: b8343663fe7904b8bc2f446c73f8a455 (MD5)
  Previous issue date: 2017",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/997,spa,,Teoría económica||Teocracia,Teoría económica durante la teocracia,info:eu-repo/semantics/bachelorThesis
