id,collection,dc.contributor.advisor,dc.contributor.advisor[],dc.contributor.author,dc.contributor.author[],dc.date.accessioned,dc.date.accessioned[],dc.date.available,dc.date.available[],dc.date.issued,dc.date.issued[],dc.description.abstract[],dc.description.abstract[es_MX],dc.description.provenance[en],dc.format[es_MX],dc.identifier.uri,dc.identifier.uri[],dc.language.iso[es_MX],dc.subject[],dc.subject[es_MX],dc.title[es_MX],dc.type[es_MX]
e9dff28d-c0d4-4bc2-ba2d-c8b3c561c54e,20.500.11972/40,"Estrada Miranda, Antonio",,"Abrudan, Costica",,2021-08-18T16:44:34Z,,2021-08-18T16:44:34Z,,2015,,,Maestría en Relaciones Familiares,"Submitted by Adriana Leuro (aleuro74@uan.edu.co) on 2021-08-18T16:44:34Z
No. of bitstreams: 1
Stilurile parentale si atitudinea adolescentilor fata de crestinism.pdf: 111735601 bytes, checksum: 20a02a67c01056c9a2264807b07ae570 (MD5)||Made available in DSpace on 2021-08-18T16:44:34Z (GMT). No. of bitstreams: 1
Stilurile parentale si atitudinea adolescentilor fata de crestinism.pdf: 111735601 bytes, checksum: 20a02a67c01056c9a2264807b07ae570 (MD5)
  Previous issue date: 2015",application/pdf,https://dspace.um.edu.mx/handle/20.500.11972/1401,,spa,,Por asignar,stilurile parentale si atitudinea adolescentilor f.ata de crestinism,info:eu-repo/semantics/masterThesis
afe15708-de9d-462c-afbc-8ba1553bfa5f,20.500.11972/40,"Tabardillo Vázquez, Brenda",,"Pauliuc, Paul-Florin",,2021-06-03T16:01:15Z,,2021-06-03T16:01:15Z,,2018,,,Maestría en Relaciones Familiares,"Submitted by Adriana Leuro (aleuro74@uan.edu.co) on 2021-06-03T16:01:15Z
No. of bitstreams: 1
TESIS DE MAESTRÍA EN RELACIONES FAMILIARES DE PAUL-FLORIN PAULIUC.pdf: 1175049 bytes, checksum: 9b52f678e7e6147027be84a68c278773 (MD5)||Made available in DSpace on 2021-06-03T16:01:15Z (GMT). No. of bitstreams: 1
TESIS DE MAESTRÍA EN RELACIONES FAMILIARES DE PAUL-FLORIN PAULIUC.pdf: 1175049 bytes, checksum: 9b52f678e7e6147027be84a68c278773 (MD5)
  Previous issue date: 2018",application/pdf,https://dspace.um.edu.mx/handle/20.500.11972/1348,,rum,,Pendiente por asignar,Relația dintre stilurile parentale  și stima de sine a adolescenților,info:eu-repo/semantics/masterThesis
9b3b7d54-346c-4376-bb19-957e2d22b444,20.500.11972/40,,"Ceasar, Leal",,"Moore Gordon, Betsy Adina",,2018-08-22T00:55:01Z,,2018-08-22T00:55:01Z,,1995,"That family educators and workers, in view of the significant correlation found between the social environment and suceessful transmission od values, implement activities in which the social environment is utilised in their efforts to help families to improve.",Mastery in Family Relations,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-08-22T00:55:01Z
No. of bitstreams: 1
Tesis Betsy Adina Moore Gordon.pdf: 56804554 bytes, checksum: 5632eb239a7cce0d979e26de5c791f13 (MD5)||Made available in DSpace on 2018-08-22T00:55:01Z (GMT). No. of bitstreams: 1
Tesis Betsy Adina Moore Gordon.pdf: 56804554 bytes, checksum: 5632eb239a7cce0d979e26de5c791f13 (MD5)
  Previous issue date: 1995",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/70,eng,,Valores sociales||Valores (Filosofía)||Educación cristiana||Educación en el hogar||Religión y moral||Educación moral,Correlation between the home environment and acceptance of moral and religious values,info:eu-repo/semantics/masterThesis
d1c16fd4-f44c-45c5-b912-3edf2d595168,20.500.11972/40,,"Estrada Miranda, Antonio",,"Pinto Larrotta, Carlos",,2018-08-22T00:59:06Z,,2018-08-22T00:59:06Z,,1995,"Al completar la elaboración del presente proyecto, se ha llegado a la conclusión de elaborar un proyecto de educación sexual con una cosmovisión cristiana, se hace importante, por cuanto existen corrientes filosóficas en su intento educación desde el punto de vista sexual se van al extremo",Maestría en Relaciones Familiares,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-08-22T00:59:06Z
No. of bitstreams: 1
Tesis Carlos Pinto Larrotta.pdf: 59955867 bytes, checksum: 008ee5f78fcf1eec4ab38833eef6a5e2 (MD5)||Made available in DSpace on 2018-08-22T00:59:06Z (GMT). No. of bitstreams: 1
Tesis Carlos Pinto Larrotta.pdf: 59955867 bytes, checksum: 008ee5f78fcf1eec4ab38833eef6a5e2 (MD5)
  Previous issue date: 1995",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/71,spa,,Educación sexual||Sexo. -- Estudio y enseñanza||Familia,Educación sexual para alumnos de undécimo grado: un manual de ayuda para maestros y educandos en desarrollo de la sexualidad satisfactoria y saludablemente en un marco de amor y compromiso,info:eu-repo/semantics/masterThesis
b7793fcf-d0f9-43d4-b205-44388563c3c4,20.500.11972/40,,"Miranda, Neftali",,"Ospina Izquierdo, Daniel",,2018-08-22T01:02:49Z,,2018-08-22T01:02:49Z,,1995,Este trabajo podrá aportar elementos para una mayor comprensión del madrsolterismo adolescente desde el punto de vista cristiano.,Maestría en Relaciones Familiares,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-08-22T01:02:49Z
No. of bitstreams: 1
Tesis Daniel Ospina Izquierdo.pdf: 58698087 bytes, checksum: a48f79f23aed7762211d5ca838baec19 (MD5)||Made available in DSpace on 2018-08-22T01:02:49Z (GMT). No. of bitstreams: 1
Tesis Daniel Ospina Izquierdo.pdf: 58698087 bytes, checksum: a48f79f23aed7762211d5ca838baec19 (MD5)
  Previous issue date: 1995",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/72,spa,,Madres solteras||Madres adolescentes,"Vamos, mujer : seminario para madres solteras adolescentes",info:eu-repo/semantics/masterThesis
f5b9fb66-7843-42fe-b826-452f73a77b5e,20.500.11972/40,,"Estrada Miranda, Antonio",,"Sinza P, Daniel",,2018-08-22T01:10:30Z,,2018-08-22T01:10:30Z,,1995,"Este trabajo puede aportar elementos participativos y formativos en la comprensión de la reciprocidad desde el punto de vista cristiano y elementos de educación en sexualidad humana, relacionados con la reciprocidad.",Maestría en Relaciones Familiares,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-08-22T01:10:30Z
No. of bitstreams: 1
Tesis Daniel Sinza P..pdf: 66430177 bytes, checksum: f8215696c5143772cef1562536e6ffd8 (MD5)||Made available in DSpace on 2018-08-22T01:10:30Z (GMT). No. of bitstreams: 1
Tesis Daniel Sinza P..pdf: 66430177 bytes, checksum: f8215696c5143772cef1562536e6ffd8 (MD5)
  Previous issue date: 1995",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/73,spa,,Educación sexual,Educación sexual 3o.,info:eu-repo/semantics/masterThesis
a3794f5c-e4a1-47c3-a382-d9d95d95912e,20.500.11972/40,,"Garcia Marenko, Emilio",,"López Carvajal, David",,2018-08-22T01:14:23Z,,2018-08-22T01:14:23Z,,1995,La importancia de este proyecto consistió en el valor espiritual que hay que darle al hijo. Destacó la forma como los padres pueden evitar la drogadicción en sus hijos.,Maestría en Relaciones Familiares,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-08-22T01:14:23Z
No. of bitstreams: 1
Tesis David Lopez Carvajal.pdf: 28594323 bytes, checksum: 9291672924fc8d85c4eca48b8c3d35a3 (MD5)||Made available in DSpace on 2018-08-22T01:14:23Z (GMT). No. of bitstreams: 1
Tesis David Lopez Carvajal.pdf: 28594323 bytes, checksum: 9291672924fc8d85c4eca48b8c3d35a3 (MD5)
  Previous issue date: 1995",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/74,spa,,Padres||Uso de drogas||Prevención||Toxicómanos - Pevención||Padres e hijos,Amémolos siempre : seminario sobre prevención de la drogadicción para padre con hijos adolescentes.,info:eu-repo/semantics/masterThesis
353d937e-d80c-44a8-a0e0-f6a30b10d828,20.500.11972/40,,"Estrada Miranda, Antonio",,"Serrano Castellar, Dionisio",,2018-08-22T01:17:58Z,,2018-08-22T01:17:58Z,,1995,"Este trabajo señala que hablar de sexualidad o sexo en el ámbito familiar todavía tiene visos de tabú y es un tema que se cree, no se debe abordar con los hijos.",Maestría en Relaciones Familiares,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-08-22T01:17:58Z
No. of bitstreams: 1
Tesis Dionisio Serrano Castellar.pdf: 38382741 bytes, checksum: cedb6c05df220bf0046bf3d873637af1 (MD5)||Made available in DSpace on 2018-08-22T01:17:58Z (GMT). No. of bitstreams: 1
Tesis Dionisio Serrano Castellar.pdf: 38382741 bytes, checksum: cedb6c05df220bf0046bf3d873637af1 (MD5)
  Previous issue date: 1995",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/75,spa,,Educación sexual||Sexo,Programa de educación sexual para niños en edad preescolar,info:eu-repo/semantics/masterThesis
486f08ee-956d-4581-bd60-a69536a9a481,20.500.11972/40,,"Estrada Miranda, Antonio",,"Guerrero Marín, Donicel",,2018-08-22T01:22:51Z,,2018-08-22T01:22:51Z,,1995,"Esta programación se elaboró para una duración de un semestre, para quince minutos por cada programa. Resulta eficaz, por la brevedad del tiempo que dispone el hombre y la mujer en esta época moderna.",Maestría en Relaciones Familiares,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-08-22T01:22:51Z
No. of bitstreams: 1
Tesis Donicel Guerrero Marin.pdf: 34056533 bytes, checksum: e4a6b01c88ff4d93b639faffb3848183 (MD5)||Made available in DSpace on 2018-08-22T01:22:51Z (GMT). No. of bitstreams: 1
Tesis Donicel Guerrero Marin.pdf: 34056533 bytes, checksum: e4a6b01c88ff4d93b639faffb3848183 (MD5)
  Previous issue date: 1995",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/76,spa,,Orientación para el matrimonio||Educación para la vida familiar||Padres e hijos,Serie de orientaciones familiares para radio : un camino hacia el bienestar de la familia,info:eu-repo/semantics/masterThesis
599cb6aa-71d6-4092-8dab-f3a169e6c5e0,20.500.11972/40,,,,"Barrera Visbal, Edilso Antonio",,2018-08-24T00:11:31Z,,2018-08-24T00:11:31Z,,1995,"Esta tesis aporta a los líderes eclesiales, educadores y padres de familia un valioso acopio de material fundamentado con principios y pautas para la orientación sexual de los jóvenes cristianos de las diferentes comunidades religiosas.||",Maestría en Relaciones Familiares,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-08-24T00:11:31Z
No. of bitstreams: 1
Tesis Edilso Antonio Barrera Visbal.pdf: 44928702 bytes, checksum: 07cc621ed65cf0b6d5b3555691cc602d (MD5)||Made available in DSpace on 2018-08-24T00:11:31Z (GMT). No. of bitstreams: 1
Tesis Edilso Antonio Barrera Visbal.pdf: 44928702 bytes, checksum: 07cc621ed65cf0b6d5b3555691cc602d (MD5)
  Previous issue date: 1995",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/112,spa,,Educación sexual||Sexo,El joven y su vida sexual : seminario de sexualidad para jóvenes cristianos,info:eu-repo/semantics/masterThesis
c2cbb033-1022-4a50-a09f-13371a633922,20.500.11972/40,,"Miranda, Neftali",,"Rojas de Rodríguez, Elizabeth",,2018-08-24T00:16:53Z,,2018-08-24T00:16:53Z,,1995,Esta conclusión podrá ayudar a que los niños y los padres puedan disfrutar de mutuo compañerismo y comunión con Dios.,Maestría en Relaciones Familiares,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-08-24T00:16:53Z
No. of bitstreams: 1
Tesis Elizabeth Rojas De Rodriguez.pdf: 57122623 bytes, checksum: 6ee4017734982ae057b6d45fd9145fd3 (MD5)||Made available in DSpace on 2018-08-24T00:16:53Z (GMT). No. of bitstreams: 1
Tesis Elizabeth Rojas De Rodriguez.pdf: 57122623 bytes, checksum: 6ee4017734982ae057b6d45fd9145fd3 (MD5)
  Previous issue date: 1995",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/113,spa,,Adoración||Educación cristiana,¡Dejad a los niños venir a mí! : seminario sobre culto familiar para padres,info:eu-repo/semantics/masterThesis
3fad655c-a159-4c86-9214-41ff3465bf9c,20.500.11972/40,,"Estrada Miranda, Antonio",,"Ortiz Ortiz, Elsa Judith",,2018-08-24T00:22:17Z,,2018-08-24T00:22:17Z,,1995,Este trabajo concluye en que la sexualidad está presente durante la vida de los seres humanos. Su desarrollo armónico es fundamental para la formación integran de la persona.||,Maestría en Relaciones Familiares,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-08-24T00:22:17Z
No. of bitstreams: 1
Tesis Elsa Judith Ortiz Ortiz.pdf: 109762185 bytes, checksum: c698cb36d8b8d91107b6de85870c334f (MD5)||Made available in DSpace on 2018-08-24T00:22:17Z (GMT). No. of bitstreams: 1
Tesis Elsa Judith Ortiz Ortiz.pdf: 109762185 bytes, checksum: c698cb36d8b8d91107b6de85870c334f (MD5)
  Previous issue date: 1995",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/114,spa,,Educación sexual,La bendición divina de tu sexualidad : educación sexual para docentes y maestros,info:eu-repo/semantics/masterThesis
3ef1ed77-725d-43e8-bdc2-4afe79c43c11,20.500.11972/40,,,,"Valencia Mena, Franklin",,2018-08-24T00:26:46Z,,2018-08-24T00:26:46Z,,1995,"Este trabajo establece que a fin de proteger a sus hijos contra las influencias contaminadores, los padres deben instruirlos en los principios de pureza.||",Maestría en Relaciones Familiares,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-08-24T00:26:46Z
No. of bitstreams: 1
Tesis Franklin Valencia Mena.pdf: 37387431 bytes, checksum: b4222bc750e64a89cf06c556a094b1ef (MD5)||Made available in DSpace on 2018-08-24T00:26:46Z (GMT). No. of bitstreams: 1
Tesis Franklin Valencia Mena.pdf: 37387431 bytes, checksum: b4222bc750e64a89cf06c556a094b1ef (MD5)
  Previous issue date: 1995",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/115,spa,,Educación sexual||Familia,Mi sexualidad : nuestra vida 4o,info:eu-repo/semantics/masterThesis
776501d6-78a7-4348-bda7-da1067abdad6,20.500.11972/40,,,,"Hernández Bonilla, Gustavo",,2018-08-24T00:30:22Z,,2018-08-24T00:30:22Z,,1995,Este trabajo aporta a los educadores un material útil para el desempeño de sus labores de formación y orientación sexual de adolescentes; condensa principios con una cosmovisión cristiana de la sexualidad a la luz de la Biblia.,Maestría en Relaciones Familiares,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-08-24T00:30:22Z
No. of bitstreams: 1
Tesis Gustavo Hernández Bonilla.pdf: 29512073 bytes, checksum: fef3f201788c938dcd5ca65c47ef0c64 (MD5)||Made available in DSpace on 2018-08-24T00:30:22Z (GMT). No. of bitstreams: 1
Tesis Gustavo Hernández Bonilla.pdf: 29512073 bytes, checksum: fef3f201788c938dcd5ca65c47ef0c64 (MD5)
  Previous issue date: 1995",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/116,spa,,Educación sexual,"""Mi sexualidad"" mi cuerpo está cambiando : manual de texto para profesores y alumno de 7° grado",info:eu-repo/semantics/masterThesis
1dda7bb5-52e7-43fe-843b-38056431c003,20.500.11972/40,,"Estrada Miranda, Antonio",,"Pérez Sepúlveda, Gustavo",,2018-08-24T00:32:43Z,,2018-08-24T00:32:43Z,,1995,Una de las conclusiones que establece esta tesis es que hoy más que nunca es necesario brindar una educación sexual de acuerdo a una cosmovisión cristiana basada en la Santa Biblia.,Maestría en Relaciones Familiares,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-08-24T00:32:43Z
No. of bitstreams: 1
Tesis Gustavo Perez Sepulveda.pdf: 83118630 bytes, checksum: 154c3d92fb0968915bb42792f6b9120b (MD5)||Made available in DSpace on 2018-08-24T00:32:43Z (GMT). No. of bitstreams: 1
Tesis Gustavo Perez Sepulveda.pdf: 83118630 bytes, checksum: 154c3d92fb0968915bb42792f6b9120b (MD5)
  Previous issue date: 1995",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/117,spa,,Educación sexual,Mi sexualidad : guía de orientación sexual para el noveno grado,info:eu-repo/semantics/masterThesis
e3f816b0-57d6-4a94-8e86-8e9feeed3b36,20.500.11972/40,,"Miranda, Neftali",,"Anaya H, Henry Noel",,2018-08-24T00:36:20Z,,2018-08-24T00:36:20Z,,1995,Este trabajo recalca que hay necesidad de prestar mayor atención de parte de la familia a las personas que viven la tercera edad.,Maestría en Relaciones Familiares,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-08-24T00:36:20Z
No. of bitstreams: 1
Tesis Henry Noel Ayana H..pdf: 25195064 bytes, checksum: ea33df663d9b7e3a2e0c5e9c4206fde6 (MD5)||Made available in DSpace on 2018-08-24T00:36:20Z (GMT). No. of bitstreams: 1
Tesis Henry Noel Ayana H..pdf: 25195064 bytes, checksum: ea33df663d9b7e3a2e0c5e9c4206fde6 (MD5)
  Previous issue date: 1995",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/118,spa,,Ancianos||Ancianos - Cuidado e higiene||Vejez,El anciano frente al futuro : seminario para ancianos y sus familias,info:eu-repo/semantics/masterThesis
578dea5f-018c-4928-bd5f-d3466c3db50a,20.500.11972/40,,"Estrada Miranda, Antonio",,"Villarreal, Hernando",,2018-08-24T00:39:54Z,,2018-08-24T00:39:54Z,,1995,"Este trabajo tiene como propósito satisfacer la necesidad que se advierte en el país, en relación con bibliografias que sirven de soporte al quehacer cotidiano de los docentes que atenderán el compromiso de la educación sexual de los estudiantes.",Maestría en Relaciones Familiares,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-08-24T00:39:54Z
No. of bitstreams: 1
Tesis Hernando Villarreal.pdf: 34825555 bytes, checksum: 5ec15f1a941245c3702e9249b1a29b1e (MD5)||Made available in DSpace on 2018-08-24T00:39:54Z (GMT). No. of bitstreams: 1
Tesis Hernando Villarreal.pdf: 34825555 bytes, checksum: 5ec15f1a941245c3702e9249b1a29b1e (MD5)
  Previous issue date: 1995",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/119,spa,,Educación sexual||Sexo,Proyecto de grado. Mi sexualidad 10° : conciencia crítica,info:eu-repo/semantics/masterThesis
b2f80a00-de67-4b57-9381-c1f485cd5d60,20.500.11972/40,,"Garcia Marenko, Ada",,"Campo Izquierdo, Jaime",,2018-08-24T00:44:21Z,,2018-08-24T00:44:21Z,,1995,"Este trabajo tiene como propósito facilitar tanto a consejeros y participantes la integración en un programa vivencial, que ayude a fortalecer el matrimonio.",Maestría en Relaciones Familiares,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-08-24T00:44:20Z
No. of bitstreams: 1
Tesis Jaime Campo Izquierdo.pdf: 21182723 bytes, checksum: 05554f7df9158cfda25c68df1c409723 (MD5)||Made available in DSpace on 2018-08-24T00:44:21Z (GMT). No. of bitstreams: 1
Tesis Jaime Campo Izquierdo.pdf: 21182723 bytes, checksum: 05554f7df9158cfda25c68df1c409723 (MD5)
  Previous issue date: 1995",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/120,spa,,Orientación para el matrimonio||Educación para la vida familiar||Padres e hijos,Matrimonios estables y felices,info:eu-repo/semantics/masterThesis
c874e994-a664-4976-8aae-3c33b156669e,20.500.11972/40,,"Estrada Miranda, Antonio",,"Obeso Maldonado, Joel",,2018-08-24T00:50:22Z,,2018-08-24T00:50:22Z,,1995,"El propósito de este estudio fue obtener evidencia sobre la existencia de alguna relación significativa entre la edad y el nivel educativo de los padres con la frecuencia del maltrato físico infligido a sus hijos adolescentes, y conocer la incidencia y las proporciones en que se da éste .",Maestría en Relaciones Familiares,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-08-24T00:50:22Z
No. of bitstreams: 1
Tesis Joel Obeso Maldonado.pdf: 18147666 bytes, checksum: c25927539148811b14b37c45cdec51cc (MD5)||Made available in DSpace on 2018-08-24T00:50:22Z (GMT). No. of bitstreams: 1
Tesis Joel Obeso Maldonado.pdf: 18147666 bytes, checksum: c25927539148811b14b37c45cdec51cc (MD5)
  Previous issue date: 1995",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/121,spa,,Adolescentes||Problemas||Niños - Maltrato||Padres e hijos,Maltrato físico a los adolescentes y su relación con la edad y el nivel educativo de los padres,info:eu-repo/semantics/masterThesis
108c0085-b57b-498b-8785-0bfb0c731801,20.500.11972/40,,"Estrada Miranda, Antonio",,"Marin P, José Uriel",,2018-08-24T00:55:18Z,,2018-08-24T00:55:18Z,,1995,"Esta tesis brinda a los educadores un material de apoyo para abordar el tema de la sexualidad a los alumnos de segundo grado. Las actividades y dinámicas permiten una integración entre los padres, alumnos y educadores.",Maestría en Relaciones Familiares,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-08-24T00:55:18Z
No. of bitstreams: 1
Tesis Jose Uriel Marin P..pdf: 79157628 bytes, checksum: 0b651e44e3aafbcbf442296b7b0b4913 (MD5)||Made available in DSpace on 2018-08-24T00:55:18Z (GMT). No. of bitstreams: 1
Tesis Jose Uriel Marin P..pdf: 79157628 bytes, checksum: 0b651e44e3aafbcbf442296b7b0b4913 (MD5)
  Previous issue date: 1995",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/122,spa,,Educación sexual||Sexo,Mi sexaulidad : nuestra tolerancia 2o.,info:eu-repo/semantics/masterThesis
725698b2-e21e-4b6f-b465-5be665f7c947,20.500.11972/40,,"Miranda, Neftali",,"Caicedo, Juan",,2018-08-24T00:58:13Z,,2018-08-24T00:58:13Z,,1995,Esta tesis puede aportar a los profesionales literatura con respecto a la selección para el noviazgo y también podrá ayudar para obtener una mejor comprensión con respecto a la selección de la pareja.,Maestría en Relaciones Familiares,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-08-24T00:58:13Z
No. of bitstreams: 1
Tesis Juan Caicedo.pdf: 50345762 bytes, checksum: c7d2a4914fbd9d1d6375fe7ed052b6c6 (MD5)||Made available in DSpace on 2018-08-24T00:58:13Z (GMT). No. of bitstreams: 1
Tesis Juan Caicedo.pdf: 50345762 bytes, checksum: c7d2a4914fbd9d1d6375fe7ed052b6c6 (MD5)
  Previous issue date: 1995",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/123,spa,,Noviazgo||Orientación para el matrimonio,Educación para el noviazgo : seminario sobre el noviazgo para jóvenes,info:eu-repo/semantics/masterThesis
b74e0569-1815-4272-9b7d-e82b0877627c,20.500.11972/40,,"Estrada Miranda, Antonio",,"Boldeau, Keith A C",,2018-08-24T01:04:10Z,,2018-08-24T01:04:10Z,,1995,"The contents of this manual have dealt with many sensitive areas of human sexuality. Both Biblical principles, and scientific solutions to sexual conduct and problems have been discussed.",Mastery in Family Relations,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-08-24T01:04:10Z
No. of bitstreams: 1
Tesis Keith A.C. Boldeau.pdf: 106873185 bytes, checksum: f1055416c11417fea54ca423dcc5f87f (MD5)||Made available in DSpace on 2018-08-24T01:04:10Z (GMT). No. of bitstreams: 1
Tesis Keith A.C. Boldeau.pdf: 106873185 bytes, checksum: f1055416c11417fea54ca423dcc5f87f (MD5)
  Previous issue date: 1995",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/124,spa,,Adventistas del Séptimo Día||Educación sexual||Matrimonio - Sexo,Christian sexuality: Christian sexuality a manual for preparing Seventh Day Adventist ministers to understand and teach concepts for the enrichment of male and female sexual relationships,info:eu-repo/semantics/masterThesis
1743e574-f957-4a63-90c4-2703db76a2ba,20.500.11972/40,,"Garcia Marenko, Ada",,"Villamil, Luis B",,2018-08-24T01:10:33Z,,2018-08-24T01:10:33Z,,1995,"Esta conclusión puede aportar a los profesionales de esta área, literatura cristiana concerniente a la  educación familiar y también puede aportar elementos para una mayor compensación de la preparación para el matrimonio.",Maestría en Relaciones Familiares,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-08-24T01:10:33Z
No. of bitstreams: 1
Tesis Luis B. Villamil.pdf: 63825837 bytes, checksum: 11990bca482edb4cc9363e8de5a31bc1 (MD5)||Made available in DSpace on 2018-08-24T01:10:33Z (GMT). No. of bitstreams: 1
Tesis Luis B. Villamil.pdf: 63825837 bytes, checksum: 11990bca482edb4cc9363e8de5a31bc1 (MD5)
  Previous issue date: 1995",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/125,spa,,Educación para la vida familia||Orientación para el matrimonio||Noviazgo,Programa de educación básica para el matrimonio : lo que deben saber los novios antes de casarse,info:eu-repo/semantics/masterThesis
dbad9519-9306-41da-bb6e-32dabff61f3e,20.500.11972/40,,"Garcia Marenko, Ada",,"Ribero Suárez, Luis Enrique",,2018-08-24T01:19:00Z,,2018-08-24T01:19:00Z,,1995,"Esta tesis concluye tiene como conclusión que hay un consenso general entre los diferentes autores que hablan acerca de los estilos de paternidad, de que el modelo autoritativo-comunicativo (aunque no todos le den exactamente el mismo nombre) es el más conducente el crecimiento y la madurez. Es considerado como el mejor estilo gracias al balance que se a entre las dos principales dimensiones de la paternidad: el control y el apoyo.",Maestría en Relaciones Familiares,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-08-24T01:19:00Z
No. of bitstreams: 1
Tesis Luis Enrique Ribero Suarez.pdf: 60844006 bytes, checksum: 37ab0c29448178af459a6a4d36a4b123 (MD5)||Made available in DSpace on 2018-08-24T01:19:00Z (GMT). No. of bitstreams: 1
Tesis Luis Enrique Ribero Suarez.pdf: 60844006 bytes, checksum: 37ab0c29448178af459a6a4d36a4b123 (MD5)
  Previous issue date: 1995",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/126,spa,,Padres e hijos,Seminario para padres sobre estilos básicos de paternidad : por una paternidad amorosa y firme,info:eu-repo/semantics/masterThesis
958222d0-d2d9-44d8-a3c0-198bb497068c,20.500.11972/40,,"Estrada Miranda, Antonio",,"Guerra Francis, Lyn Mari",,2018-08-28T00:11:36Z,,2018-08-28T00:11:36Z,,1995,"La sexualidad humana es una parte integral de la salud física y mental. Tiene como base las funciones cognoscitivas, emocionales y físicas del individuo. ¿Puede ser discapacitado y sexual a la vez? Como conclusión de esta investigación se muestra que la sexualidad es parte inherente de todos los seres humanos. Las personas con limitaciones físicas y como todas las demás personas tienen deseos y necesidades sexuales que deben ser atendidas legítimamente dentro del matrimonio. Aunque las lesiones alteran algunas sensaciones no los convierten en seres asexuales.",Maestría en Relaciones Familiares,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-08-28T00:11:36Z
No. of bitstreams: 1
Tesis Lyn Mari Guerra Francis.pdf: 91084167 bytes, checksum: 13e38a76a47eea8ec4d67c32d441abc5 (MD5)||Made available in DSpace on 2018-08-28T00:11:36Z (GMT). No. of bitstreams: 1
Tesis Lyn Mari Guerra Francis.pdf: 91084167 bytes, checksum: 13e38a76a47eea8ec4d67c32d441abc5 (MD5)
  Previous issue date: 1995",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/178,spa,,Impedimentos físicos||Sexo||Sexualidad,Sexualidad para personas con limitaciones físicas,info:eu-repo/semantics/masterThesis
