id,collection,dc.contributor.advisor,dc.contributor.advisor[],dc.contributor.author,dc.contributor.author[],dc.date.accessioned,dc.date.accessioned[],dc.date.available,dc.date.available[],dc.date.issued,dc.date.issued[],dc.description.abstract[],dc.description.abstract[es_MX],dc.description.provenance[en],dc.format[es_MX],dc.identifier.uri,dc.identifier.uri[],dc.language.iso[es_MX],dc.subject[],dc.subject[es_MX],dc.title[es_MX],dc.type[es_MX]
b758daa1-b168-4bd3-8488-252f3ed38e05,20.500.11972/14,,"Kountur, Ronny",,"Olivier, Smith",,2019-10-23T21:19:34Z,,2019-10-23T21:19:34Z,,2019,"El análisis confirmatorio se apoya en la evidencia empírica de que el estilo de liderazgo transformacional, la cultura organizacional, la satisfacción de los miembros, los programas de ministerio de la iglesia y el desempeño de los líderes locales son buenos predictores de la retención de los jóvenes profesionales. Por lo tanto, se sugiere que los administradores de la conferencia local, los pastores de la iglesia local, los líderes de la iglesia local y los miembros de la iglesia tomen en consideración estos factores cuando dirigen, planifican y hacen estrategias para las iglesias.",Doctorado en Administración de Negocios,"Submitted by Nestor Ramírez (neraz@um.edu.mx) on 2019-10-23T21:19:34Z
No. of bitstreams: 1
Tesis de Smith Olivier.pdf: 2986806 bytes, checksum: 48d114ee45e8477c07cc7b37c92ab03d (MD5)||Made available in DSpace on 2019-10-23T21:19:34Z (GMT). No. of bitstreams: 1
Tesis de Smith Olivier.pdf: 2986806 bytes, checksum: 48d114ee45e8477c07cc7b37c92ab03d (MD5)
  Previous issue date: 2019",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/1139,eng,Adventistas del Séptimo Día - Miembros,Asistencia a la Iglesia,A path analysis of young professionals’ retention in the Seventh-day Adventist Church,info:eu-repo/semantics/doctoralThesis
d699e6ac-285f-45e4-b763-b0eeedecdc51,20.500.11972/13,,"Escudero, Joel Sebastian",,"Apaza Romero, Ivan",,2018-08-16T21:13:06Z,,2018-08-16T21:13:06Z,,1996,"El aprendizaje en la actualidad juega un papel muy importante dentro del mundo en que vivimos ya que es de tal importancia para el desarrollo y progreso de las sociedades y los individuos. La dirección de Educación a distancia de la Universidad de Montemorelos, hasta la fecha, no ha podido contar con el desarrollo total de las guías de actividades a distancia concernientes al plan de estudios de la Licenciatura en Contaduría Pública, que le muestre al estudiante, el material disponible con el cual pueda continuar avanzando en el proceso de aprendizaje de la Licenciatura mencionada. Por ello el propósito de esta investigación fue desarrollar una guía de actividades concernientes a plan de estudios de la Licenciatura en Contaduría Pública con sus respectivas unidades didácticas impresas y su material de apoyo didáctico.",Maestría en Administración,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-08-16T21:13:06Z
No. of bitstreams: 1
Tesis Ivan Apanza Romero.pdf: 209388387 bytes, checksum: 99c5724d906b7739d923a7517f3ad9ce (MD5)||Made available in DSpace on 2018-08-16T21:13:06Z (GMT). No. of bitstreams: 1
Tesis Ivan Apanza Romero.pdf: 209388387 bytes, checksum: 99c5724d906b7739d923a7517f3ad9ce (MD5)
  Previous issue date: 1996",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/24,spa,,Educación a distancia||Contabilidad,"Elaboración de guías de actividades de los cursos de contabilidad II, contabilidad intermedia I, II y III para estudintes a distancia de la licenciatura en contaduria pública del programa UNID de la Universidad de Montemorelos",info:eu-repo/semantics/masterThesis
c82c0f85-8dd4-47d3-8f5e-bcd20f87c723,20.500.11972/13,,,,"Carballo Rodal, Omar",,2018-08-16T19:41:46Z,,2018-08-16T19:41:46Z,,1993,"Esta investigación tiene como propósito conocer cuánta motivación están recibiendo los obreros magistrales y ministeriales en la realización de su trabajo en las Uniones Norte y Sur de México. Basándose en los resultados, el autor nos muestra como conclusión que los obreros que laboran en la iglesia Adventista del Séptimo Día, necesitan motivación, una persona motivada realizará con mayor efectividad su trabajo y que, aunque la persona pueda auto motivarse, también necesita que externamente se le motive.",Maestría en Administración,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-08-16T19:41:46Z
No. of bitstreams: 1
Tesis Omar Carballo Rodal.pdf: 47262302 bytes, checksum: 99ea60193f88a097f0ce8dd0fa0542b9 (MD5)||Made available in DSpace on 2018-08-16T19:41:46Z (GMT). No. of bitstreams: 1
Tesis Omar Carballo Rodal.pdf: 47262302 bytes, checksum: 99ea60193f88a097f0ce8dd0fa0542b9 (MD5)
  Previous issue date: 1993",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/22,spa,,Liderazgo||Aspectos morales y religiosos||Pastores - Líder espiritual||Líder espiritual,Liderazgo y motivación de los pastores y maestros de la Iglesia Adventista del Séptimo Día,info:eu-repo/semantics/masterThesis
1595f060-0f76-4066-9099-8db28797394f,20.500.11972/13,,"Juan Carlos, Niño de Guzmán Miranda",,"Mendoza Melgoza, Yarendy Aracely",,2020-07-08T17:11:55Z,,2020-07-08T17:11:55Z,,2020,"Esta investigación es tipo cuantitativa, transversal, descriptiva y explicativa. En la cual participaron 222 alumnos pertenecientes a la Universidad de Montemorelos. Se utilizaron dos instrumentos para medir cada variable del estudio. De los cuales, se obtuvo una confiabilidad de .877 para la religiosidad y una confiabilidad de .763 para el comportamiento ético de consumo. Los resultados revelan que el grado de religiosidad influye en el comportamiento ético de consumo, aunque la influencia no es muy alta. Además, se puede afirmar que entre mayor sea el grado de la religiosidad intrínseca, será mejor el comportamiento ético del estudiante como consumidor, casi nunca beneficiándose de forma activa con actividades ilegales.",Maestría en Mercadotecnia,"Submitted by Adriana Leuro (aleuro74@uan.edu.co) on 2020-07-08T17:11:55Z
No. of bitstreams: 1
Tesis de Yarendy Mendoza.pdf: 2085961 bytes, checksum: c594b31710b04007f07b206e31007b0e (MD5)||Made available in DSpace on 2020-07-08T17:11:55Z (GMT). No. of bitstreams: 1
Tesis de Yarendy Mendoza.pdf: 2085961 bytes, checksum: c594b31710b04007f07b206e31007b0e (MD5)
  Previous issue date: 2020",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/1266,spa,Comportamiento del consumidor,Religiosidad,El impacto de la religiosidad en el  comportamiento ético  de consumo,info:eu-repo/semantics/masterThesis
f3369e10-312b-41ee-8a6a-2ba2bb90469e,20.500.11972/13,,"Meza Escobar, Manuel Ramón",,"López González, Damián",,2020-05-06T14:53:40Z,,2020-05-06T14:53:40Z,,2015,"Para esta investigación se elaboró un instrumento enfocado a la calidad de la administración del recurso humano, el cual incluyó 63 indicadores. En la cual, participaron 100 trabajadores de la Asociación del Mayab. La confiabilidad del instrumento fue .983. Los resultados manifestaron que no existe relación entre la administración de recursos humanos y la edad (p = .639) y el tiempo de servicio (p = .597).",Maestría en Recursos Humanos,"Submitted by Nestor Ramírez (neraz@um.edu.mx) on 2020-05-06T14:53:40Z
No. of bitstreams: 1
Damian López.pdf: 1803318 bytes, checksum: 7b276f7d5190aaee4d7b014f2b3fd680 (MD5)||Made available in DSpace on 2020-05-06T14:53:40Z (GMT). No. of bitstreams: 1
Damian López.pdf: 1803318 bytes, checksum: 7b276f7d5190aaee4d7b014f2b3fd680 (MD5)
  Previous issue date: 2015",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/1233,spa,Calidad||Reclutamiento,Planificación de recursos humanos,Grado de calidad de la administración de los recursos humanos en la Asociación del Mayab,info:eu-repo/semantics/masterThesis
5aaf56b4-4cbe-4a09-999e-3231bd21401a,20.500.11972/13,,"Meza Escobar, Manuel Ramón",,"Solís Mena, Marcelo Javier",,2020-05-05T17:28:28Z,,2020-05-05T17:28:28Z,,2009,"Se utilizaron dos instrumentos formados. El primero, por 54 ítems, para medir el grado de conocimiento doctrinal y, el segundo, por 45 ítems para medir el grado de calidad del estilo de vida, con valores de confiabilidad de .562 y .786 respectivamente. La muestra estuvo conformada por 201 feligreses del distrito de Santa Tecla. Se encontró que, el grado de conocimiento doctrinal y el grado de calidad del estilo de vida no produjeron una diferencia en la percepción que tienen los feligreses con respecto al género. Para el grado de conocimiento doctrinal, se aceptó la hipótesis de igualdad de medias considerando la iglesia que pertenecen, mientras que para el grado de calidad del estilo de vida fue rechazada. Para el grado de conocimiento doctrinal se aceptó la hipótesis de igualdad de medias considerando el nivel académico, mientras que para el grado de calidad de estilo de vida fue rechazada. También se encontró que no existe una relación significativa entre las variables conocimiento doctrinal y calidad del estilo de vida con respecto a la edad de los feligreses. El estudio demostró que hay una relación positiva en grado débil entre el grado de conocimiento doctrinal y el grado de calidad del estilo de vida con respecto a los años de bautizado de los feligreses. Se concluyó que todos los encuestados tienen una percepción entre regular y buena. Los grados de conocimiento doctrinal y calidad del estilo de vida están relacionados levemente.",Maestría en Administración,"Submitted by Nestor Ramírez (neraz@um.edu.mx) on 2020-05-05T17:28:28Z
No. of bitstreams: 1
Tesis  Javier Solis Mena.pdf: 2116259 bytes, checksum: 142d005dca05afda0c0e43f6c9a2aebe (MD5)||Made available in DSpace on 2020-05-05T17:28:28Z (GMT). No. of bitstreams: 1
Tesis  Javier Solis Mena.pdf: 2116259 bytes, checksum: 142d005dca05afda0c0e43f6c9a2aebe (MD5)
  Previous issue date: 2009",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/1232,spa,,Vida cristiana||Estilo de vida||Conducta (Ética)||Adventistas del Séptimo Día - Doctrinas,Grado de conocimiento doctrinal y grado de calidad del estilo de vida de los feligreses del Distrito de Santa Tecla de la Iglesia Adventista del Séptimo Día de la Misión Central El Salvador,info:eu-repo/semantics/masterThesis
9b3e8cbf-7c53-48f2-b2dc-185d8474f06c,20.500.11972/13,"Gonzales Urbina, Pedro Armengol",,"LeguÌa Meza, Isabel MarÌa",,2021-08-10T19:44:19Z,,2021-08-10T19:44:19Z,,2015,,,Maestría en Finanzas,"Submitted by Adriana Leuro (aleuro74@uan.edu.co) on 2021-08-10T19:44:19Z
No. of bitstreams: 1
TESIS ISABEL LEGUIA.pdf: 1485323 bytes, checksum: 8cad8c96523cec869db8642da799c167 (MD5)||Made available in DSpace on 2021-08-10T19:44:19Z (GMT). No. of bitstreams: 1
TESIS ISABEL LEGUIA.pdf: 1485323 bytes, checksum: 8cad8c96523cec869db8642da799c167 (MD5)
  Previous issue date: 2015",application/pdf,https://dspace.um.edu.mx/handle/20.500.11972/1386,,spa,,Por asignar,Gestión institucional y su relación con el riesgo financiero en la Universidad de Montemorelos,info:eu-repo/semantics/masterThesis
e0d2a21b-f662-4f04-a44f-ff61142ca230,20.500.11972/13,"Meza Escobar, Manuel Ramón",,"Joseph Trejos, Cindy Johanna",,2021-06-02T19:42:40Z,,2021-06-02T19:42:40Z,,2021,,,Maestría en Administración con Acentuación en Finanzas,"Submitted by Adriana Leuro (aleuro74@uan.edu.co) on 2021-06-02T19:42:40Z
No. of bitstreams: 1
Tesis Cindy Joseph Trejos.pdf: 990016 bytes, checksum: 7317c237a229d844b3cb3a749828410f (MD5)||Made available in DSpace on 2021-06-02T19:42:40Z (GMT). No. of bitstreams: 1
Tesis Cindy Joseph Trejos.pdf: 990016 bytes, checksum: 7317c237a229d844b3cb3a749828410f (MD5)
  Previous issue date: 2021",application/pdf,https://dspace.um.edu.mx/handle/20.500.11972/1338,,spa,,Pendiente por asignar,La gestion administrativa como predictora de la satisfaccion laboral de docentes de la Union Colombiana del Sur,info:eu-repo/semantics/masterThesis
4761ed32-f8bf-4d73-ba6f-08ccdb90ea90,20.500.11972/13,"Gonzales Urbina, Pedro Armengol",,"Solano Martínez, Ana Karina",,2021-08-10T19:58:01Z,,2021-08-10T19:58:01Z,,2014,,,Maestría en Administración,"Submitted by Adriana Leuro (aleuro74@uan.edu.co) on 2021-08-10T19:58:01Z
No. of bitstreams: 1
Tesis Ana Solano.pdf: 2595685 bytes, checksum: f5fa5eedb7c248a3d1633b31d88200fc (MD5)||Made available in DSpace on 2021-08-10T19:58:01Z (GMT). No. of bitstreams: 1
Tesis Ana Solano.pdf: 2595685 bytes, checksum: f5fa5eedb7c248a3d1633b31d88200fc (MD5)
  Previous issue date: 2014",application/pdf,https://dspace.um.edu.mx/handle/20.500.11972/1387,,spa,,Por asignar,Uso de la información financiera en la toma de decisiones financieras,info:eu-repo/semantics/masterThesis
1f59cb30-aa53-4ff4-a3ab-8cd4501de3c1,20.500.11972/13,"Meza Escobar, Manuel Ramón",,"Bartolomé Elizabeth, Junard Jeanomar",,2021-06-02T20:09:25Z,,2021-06-02T20:09:25Z,,2021,,,Maestría en Administración,"Submitted by Adriana Leuro (aleuro74@uan.edu.co) on 2021-06-02T20:09:25Z
No. of bitstreams: 1
Tesis Jeanomar Bartolomé.pdf: 805678 bytes, checksum: d6072d74b8bbcaaddff7adced1199e15 (MD5)||Made available in DSpace on 2021-06-02T20:09:25Z (GMT). No. of bitstreams: 1
Tesis Jeanomar Bartolomé.pdf: 805678 bytes, checksum: d6072d74b8bbcaaddff7adced1199e15 (MD5)
  Previous issue date: 2021",application/pdf,https://dspace.um.edu.mx/handle/20.500.11972/1341,,spa,,Pendiente por asignar,La calidad de la administración financiera como predictora del compromiso eclesiástico de los miembros de las juntas directivas de las Iglesias Adventistas de Curazao,info:eu-repo/semantics/masterThesis
32556807-d17a-43e9-b6bf-50a919867bcb,20.500.11972/13,,"Meza Escobar, Manuel Ramón",,"Domínguez Cano, Ana Laura",,2020-10-28T20:54:53Z,,2020-10-28T20:54:53Z,,2014,"La investigación fue de tipo cuantitativa, descriptiva, de campo, transversal y explicativa. La población fueron 108 directivos y se tomó una muestra de 73. Se utilizaron tres instrumentos: (a)inteligencia emocional, conformado por 33 ítemes y confiabilidad de .929; (b) clima laboral conformado por 20 itemes y confiabilidad de .940 y (c) desempeño laboral, conformado por 20 ítemes y confiabilidad de .917 respectivamente. Se utilizó la técnica de regresión lineal múltiple. Lo resultados indicaron que, si los directivos logran mantener niveles altos de autocontrol de sus sentimientos, mantener su motivación enfocada en los objetivos institucionales, reconocer las emociones de otros y mantener una relación laboral sana con los empleados, podrán sostener niveles altos de desempeño laboral en lo relacionado con la planeación, organización, dirección y control de su gestión directiva.",Maestría en Administración de Recursos Humanos,"Submitted by Adriana Leuro (aleuro74@uan.edu.co) on 2020-10-28T20:54:53Z
No. of bitstreams: 1
TESIS DE MAESTRÍA EN ADMINISTRACIÓN DE ANA LAURA DOMINGUEZ CANO.pdf: 2780327 bytes, checksum: 1c3cac4fda7c8fd8e1c4020d9ff16908 (MD5)||Made available in DSpace on 2020-10-28T20:54:53Z (GMT). No. of bitstreams: 1
TESIS DE MAESTRÍA EN ADMINISTRACIÓN DE ANA LAURA DOMINGUEZ CANO.pdf: 2780327 bytes, checksum: 1c3cac4fda7c8fd8e1c4020d9ff16908 (MD5)
  Previous issue date: 2014",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/1288,spa,Ambiente de trabajo – Adventistas del Séptimo Día||Rendimiento laboral – Adventistas del Séptimo Día,Inteligencia emocional – Adventistas del Séptimo Día,Inteligencia emocional y clima laboral como predictores del desempeño laboral de los directivos del Corporativo  Adventista del Norte de México,info:eu-repo/semantics/masterThesis
9caad0bc-7df1-4253-ba25-8055f1a995f4,20.500.11972/13,"Gonzales Urbina, Pedro Armengol",,"Olan Vera, Mirta Elodia",,2021-08-10T16:40:41Z,,2021-08-10T16:40:41Z,,2015,,,Maestría en Administración,"Submitted by Adriana Leuro (aleuro74@uan.edu.co) on 2021-08-10T16:40:41Z
No. of bitstreams: 1
Tesis  Mirta Olan.pdf: 1417906 bytes, checksum: ebb4c84a220ac95c55b411415b172e0a (MD5)||Made available in DSpace on 2021-08-10T16:40:41Z (GMT). No. of bitstreams: 1
Tesis  Mirta Olan.pdf: 1417906 bytes, checksum: ebb4c84a220ac95c55b411415b172e0a (MD5)
  Previous issue date: 2015",application/pdf,https://dspace.um.edu.mx/handle/20.500.11972/1385,,spa,,Por asignar,"La influencia de la planeación estratégica en la gestión financiera de las Pymes del municipio de Tuxtla Gutiérrez en el estado de Chiapas, México",info:eu-repo/semantics/masterThesis
67ede9b8-e551-4552-9e2d-c125978cc148,20.500.11972/13,,"Meza Escobar, Manuel Ramón",,"Méndez Cruz, Amalia",,2018-08-27T22:18:39Z,,2018-08-27T22:18:39Z,,2018,"Si el desempeño laboral se ve afectado por el clima organizacional prevaleciente, deberá notarse en el grado de compromiso de los trabajadores. Por lo tanto, se busca si existe relación significativa entre el clima organizacional y el desempeño laboral de los empleados de la Universidad Linda Vista. Al correlacionar las variables demográficas de edad y antigüedad con las variables de clima organizacional y desempeño laboral, se encontró que la edad no influye en la percepción del clima organizacional y que esta tiene una relación inversa muy débil con el desempeño laboral.",Maestría en Administración,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-08-27T22:18:39Z
No. of bitstreams: 1
Tesis Eloina Meza Cruz.pdf: 1876735 bytes, checksum: 736a4c1f502004b8c0a05049391eab9f (MD5)||Made available in DSpace on 2018-08-27T22:18:39Z (GMT). No. of bitstreams: 1
Tesis Eloina Meza Cruz.pdf: 1876735 bytes, checksum: 736a4c1f502004b8c0a05049391eab9f (MD5)
  Previous issue date: 2018",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/168,spa,,Clima organizacional||Compromiso organizacional,Clima y compromiso organizacional percibido por los empleados del parque eco arqueológico en México,info:eu-repo/semantics/masterThesis
fd7aeb17-5362-44a2-97e0-6704482b98e5,20.500.11972/13,,"Pozo Moras, Luis Alberto del",,"Peña Mercado, Johanna E.",,2018-08-16T21:08:18Z,,2018-08-16T21:08:18Z,,1997,"Las organizaciones que se reocupan por la satisfacción de sus trabajadores, crean sus propios cuestionarios o inventarios, para así evaluar la satisfacción de ellos. Por ello el propósito de esta investigación es analizar qué es lo que hace que los trabajadores se sientan menos satisfechos con su labor y así establecer las estrategias adecuadas para mantenerlos motivados para que tengan un buen desempeño. Como conclusión se obtuvo que existen varios puntos que no están tomados en cuenta por los gerentes a que muchos de los trabajadores expresan que muy pocas veces se les elogia su trabajo, tienen poca participación en las decisiones de la empresa, sus opiniones casi nunca se toman en cuenta, entre otras.",Maestría en Administración de Empresas,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-08-16T21:08:18Z
No. of bitstreams: 1
Tesis Johanna E. Peña Mercado.pdf: 96484113 bytes, checksum: 7a03e608edf3b083fa286572c69a48ab (MD5)||Made available in DSpace on 2018-08-16T21:08:18Z (GMT). No. of bitstreams: 1
Tesis Johanna E. Peña Mercado.pdf: 96484113 bytes, checksum: 7a03e608edf3b083fa286572c69a48ab (MD5)
  Previous issue date: 1997",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/23,spa,,Satisfacción del trabajador||Empleados - Espíritu de trabajo||Industrias del vidrio - Nuevo León - Trabajadores,"Satisfacción, desempeño y motivación de los trabajadores en relación con sus años de servicio, edad y nivel ocupacional, en el estudio realizado el verano de 1997 en las industrias del vidrio en el estado de Nuevo León, México",info:eu-repo/semantics/masterThesis
f7f34583-c30f-40f1-af28-b11bbff47248,20.500.11972/13,,"Pozo Moras, Luis Alberto  del",,"Góngora Hueda, Miguel Angel",,2018-08-16T21:30:03Z,,2018-08-16T21:30:03Z,,1998,"Esta investigación plantea la idea de evaluar el establecimiento de un centro de extensión de la Universidad de Montemorelos en la ciudad de Monterrey para alcanzar el conocimiento a un importante número de estudiantes en esa ciudad, sin que tengan que abandonar su trabajo y su ambiente, facilitándoles de esta manera su proceso educativo en un clima cristiano.",Maestría en Administración,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-08-16T21:30:03Z
No. of bitstreams: 1
Tesis Miguel Angel Gongora Hueda.pdf: 146209128 bytes, checksum: 0806664298bbf913711ae0c4b329ae8e (MD5)||Made available in DSpace on 2018-08-16T21:30:03Z (GMT). No. of bitstreams: 1
Tesis Miguel Angel Gongora Hueda.pdf: 146209128 bytes, checksum: 0806664298bbf913711ae0c4b329ae8e (MD5)
  Previous issue date: 1998",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/26,spa,,Adventistas del Séptimo Día - Educación||Adventistas del Séptimo Día,Estudio de la demanda de educación superior en los miembros de la iglesia Adventista del Séptimo Día en la ciudad de Monterrey y su área metropolitana para el Centro de Extensión Monterrey (CEM),info:eu-repo/semantics/masterThesis
61c5faf1-e1cc-4dfa-bf04-084b027b7610,20.500.11972/13,,"Meza Escobar, Manuel Ramón",,"Hernández Ramírez, Eddy Orlando",,2020-03-30T22:54:28Z,,2020-03-30T22:54:28Z,,2013,"En esta investigación se utilizaron dos instrumentos: el primero de ellos formado por 30 declaraciones para medir el grado de calidad de la práctica religiosa y el segundo compuesto por 26 declaraciones para medir el grado de calidad del estilo de vida, con valores de confiabilidad de .911 y .917 respectivamente. La muestra contempló el 20% de la población investigada, un total de 196 adolescentes. Para las diferentes hipótesis formuladas se utilizaron las pruebas estadísticas: regresión lineal simple, t para muestras independientes y regresión lineal múltiple. Los resultados indicaron que la calidad de la práctica religiosa es un predictor fuerte y positivo de la calidad del estilo de vida. Es de suma importancia crear ambientes propicios para el mejoramiento de la práctica religiosa, lo cual podría ayudar a mejorar la calidad del estilo de vida de los adolescentes de la Asociación Metropolitana y de la Misión Centro Sur de Guatemala.",Maestría en Administración,"Submitted by Nestor Ramírez (neraz@um.edu.mx) on 2020-03-30T22:54:28Z
No. of bitstreams: 1
Tesis Eddy Orlando Hernández Ramírez.pdf: 1093864 bytes, checksum: d9da109c89c3deb3d10258a5add6d450 (MD5)||Made available in DSpace on 2020-03-30T22:54:28Z (GMT). No. of bitstreams: 1
Tesis Eddy Orlando Hernández Ramírez.pdf: 1093864 bytes, checksum: d9da109c89c3deb3d10258a5add6d450 (MD5)
  Previous issue date: 2013",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/1211,spa,Vida cristiana||Estilo de vida||Adventistas del Séptimo Día,,Práctica religiosa y estilo de vida de los adolescentes adventistas de la Asociación Metropolitana y la Misión Centro Sur de Guatemala,info:eu-repo/semantics/masterThesis
0b18bac4-700d-4f57-a17a-615e15ce75f5,20.500.11972/13,,"Meza Escobar, Manuel Ramón",,"Prado Chub, Celso Everardo",,2018-11-02T14:49:21Z,,2018-11-02T14:49:21Z,,2016,"La autopercepción que tuvieron los líderes de su grado de motivación podría
aumentar o disminuir si su percepción del grado de calidad de la gestión directiva aumenta o disminuye. La autopercepción del grado de motivación fue buena y la percepción del grado de calidad de la gestión directiva  fue buena.",Maestría en Administración con acentuación en Liderazgo,"Submitted by Nestor Ramírez (neraz@um.edu.mx) on 2018-11-02T14:49:21Z
No. of bitstreams: 1
Tesis Celso Everardo Prado Chub.pdf: 2969489 bytes, checksum: b7cb9919ee4ffb3d572a7e8f4a4064bf (MD5)||Made available in DSpace on 2018-11-02T14:49:21Z (GMT). No. of bitstreams: 1
Tesis Celso Everardo Prado Chub.pdf: 2969489 bytes, checksum: b7cb9919ee4ffb3d572a7e8f4a4064bf (MD5)
  Previous issue date: 2016",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/977,spa,Liderazgo cristiano,Adventistas del Séptimo Día,Motivación de líderes de pequeñas congregaciones adventistas y gestión directiva de pastores de la misión occidental salvadoreña,info:eu-repo/semantics/masterThesis
ecad4c73-7afb-4681-b04e-733b1f4fc4d7,20.500.11972/13,,"Monárrez Pérez, Víctor",,"Meza Cruz, Eloína",,2018-09-24T20:10:37Z,,2018-09-24T20:10:37Z,,2018,"¿Existe relación significativa entre el clima organizacional y
el desempeño laboral de los empleados de la Universidad Linda Vista, Chiapas, en el
año 2016?
Se encontró que existe una correlación positiva significativa entre el clima organizacional y el desempeño laboral, lo que permite inferir que, cuanto
mejor sea el clima organizacional de la Universidad Linda Vista, los empleados tendrán
un mejor desempeño laboral. Otro resultado importante fue que el estatus laboral influye en la percepción del clima organizacional (quienes tienen mejores prestaciones
perciben un mejor clima organizacional), lo que permite concluir que el estatus laboral
marca una diferencia significativa respecto de la percepción que se tiene del ambiente
laboral que se permea en la institución.",Maestría en Adminstración,"Submitted by Nestor Ramírez (neraz@um.edu.mx) on 2018-09-24T20:10:37Z
No. of bitstreams: 1
Tesis Eloina Meza Cruz.pdf: 1876735 bytes, checksum: 736a4c1f502004b8c0a05049391eab9f (MD5)||Made available in DSpace on 2018-09-24T20:10:37Z (GMT). No. of bitstreams: 1
Tesis Eloina Meza Cruz.pdf: 1876735 bytes, checksum: 736a4c1f502004b8c0a05049391eab9f (MD5)
  Previous issue date: 2018",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/901,spa,,Clima organizacional||Rendimiento laboral,Clima organizacional y desempeño laboral,info:eu-repo/semantics/masterThesis
e278b5d1-d30a-4a1c-901e-b583c2ecc53a,20.500.11972/13,,"Meza Escobar, Manuel Ramón",,"Carballo Velásquez, Rubén Emilio",,2018-09-13T23:32:55Z,,2018-09-13T23:32:55Z,,2011,"Los valores que dimensionan el desempeño de los maestros están correlacionados positiva y significativamente. Los estudiantes, hombres y mujeres, manifestaron tener la misma percepción del desempeño de sus maestros, en un nivel entre
regular y bueno. Los estudiantes de primer curso tienen una mejor percepción del
desempeño de sus maestros que de los demás grados. Los alumnos no adventistas
tuvieron una mejor percepción del desempeño de sus maestros. Los estudiantes del
Centro Básico Luz del Valle tienen una mejor percepción del desempeño de sus maestros que los alumnos del Centro Educativo Adventista Ceibeño.",Maestría en administración,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-09-13T23:32:55Z
No. of bitstreams: 1
Tesis  Rubén Carballo.pdf: 1706177 bytes, checksum: 7ca244fc0ff00f8caad0df042d8db6da (MD5)||Made available in DSpace on 2018-09-13T23:32:55Z (GMT). No. of bitstreams: 1
Tesis  Rubén Carballo.pdf: 1706177 bytes, checksum: 7ca244fc0ff00f8caad0df042d8db6da (MD5)
  Previous issue date: 2011",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/640,spa,,Medición del trabajo||Evaluación del trabajo||Evaluación de personal||Personal docente||Maestros||Educación secundaria||Adventistas del Séptimo Día - Educación,Desempeño docente de las instituciones secundarias adventistas de la Asociación del Litoral Atlántico de Honduras,info:eu-repo/semantics/masterThesis
3c2742ee-e719-4e16-8890-17edb4b89609,20.500.11972/13,,"Meza Escobar, Manuel Ramón",,"Paredes Saavedra, Maribel",,2018-09-13T23:26:13Z,,2018-09-13T23:26:13Z,,2011,"Los resultados de la investigación mostraron que existe una relación lineal
positiva y significativa de grado fuerte entre la variable cohesión de equipos de
trabajo (CET) y la variable clima laboral (CL).
El estudio también mostró una percepción en grado buena de la cohesión de
equipos de trabajo según los niveles utilizados en la escala de Likert y en grado bueno
la calidad del clima laboral percibido según los niveles utilizados en la escala Likert.",Maestría en Administración,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-09-13T23:26:13Z
No. of bitstreams: 1
Tesis Paredes Saavedra.pdf: 1628830 bytes, checksum: 578d0a472eb46ea00094705ebed1a925 (MD5)||Made available in DSpace on 2018-09-13T23:26:13Z (GMT). No. of bitstreams: 1
Tesis Paredes Saavedra.pdf: 1628830 bytes, checksum: 578d0a472eb46ea00094705ebed1a925 (MD5)
  Previous issue date: 2011",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/639,spa,,Trabajo en equipo||Ambiente de trabajo||Dinámica de grupos||Relaciones industriales,Cohesion de equipos de trabajo y clima laboral percibido por los empleados de la Universidad de Montemorelos,info:eu-repo/semantics/masterThesis
