id,collection,dc.contributor.advisor,dc.contributor.advisor[],dc.contributor.author,dc.contributor.author[],dc.date.accessioned,dc.date.accessioned[],dc.date.available,dc.date.available[],dc.date.issued,dc.date.issued[],dc.description.abstract[],dc.description.abstract[es_MX],dc.description.provenance[en],dc.format[es_MX],dc.identifier.uri,dc.identifier.uri[],dc.language.iso[es_MX],dc.subject[],dc.subject[es_MX],dc.title[es_MX],dc.type[es_MX]
bbbbfeb2-5cfd-4668-98c1-95867d3c1045,20.500.11972/435,,"Espinosa Almazán, Moisés",,"Márquez Rodríguez, Rolando",,2018-09-10T20:19:35Z,,2018-09-10T20:19:35Z,,2007,Esta tesis concluye que a medida que transcurre el tiempo se hace imperativo hacer esfuerzos deliberados que ayuden a las nuevas generaciones de adventistas a conocer sus raíces. Ellos no están exentos de peligros similares a los que enfrentó el pueblo de Dios en el pasado.,Doctorado en Ministerio,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-09-10T20:19:35Z
No. of bitstreams: 1
Tesis Rolando Marquez Rodriguez.pdf: 67774131 bytes, checksum: 6fff278749f3b5a4cc6e1866e5ab2d7c (MD5)||Made available in DSpace on 2018-09-10T20:19:35Z (GMT). No. of bitstreams: 1
Tesis Rolando Marquez Rodriguez.pdf: 67774131 bytes, checksum: 6fff278749f3b5a4cc6e1866e5ab2d7c (MD5)
  Previous issue date: 2007",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/486,spa,Adventista del Séptimo Día - Organización||Historia denominacional - Programa - Linda Vista (Universidad),Adventista del Séptimo Día - Origen,Un programa de historia denominacional para los alumnos adventistas de la Universidad Linda Vista,info:eu-repo/semantics/doctoralThesis
47f68d2e-df33-4f01-aad4-a2edc7b24a79,20.500.11972/435,,"Espinosa Almazán, José Mercedes",,"Rodríguez Ramírez, Rubén",,2018-09-10T20:23:20Z,,2018-09-10T20:23:20Z,,2007,"Esta tesis concluye en que la mayordomía es una responsabilidad que Dios le estableció al hombre y que engloba todas las áreas de la vida humana. Dios responsabilizó a Adán y a Eva del gobierno de los animales y de toda la tierra, del huerto del Edén y de la educación de sus hijos antes y después del pecado.",Doctorado en Ministerio,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-09-10T20:23:20Z
No. of bitstreams: 1
Tesis Ruben Rodriguez Ramirez.pdf: 100736480 bytes, checksum: 248e1389a63329b97f91077b4e2d5850 (MD5)||Made available in DSpace on 2018-09-10T20:23:20Z (GMT). No. of bitstreams: 1
Tesis Ruben Rodriguez Ramirez.pdf: 100736480 bytes, checksum: 248e1389a63329b97f91077b4e2d5850 (MD5)
  Previous issue date: 2007",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/487,spa,,Diezmos||Mayordomía - Estudio y enseñanza||Diezmos - Iglesia de Cunduacán (Tabasco)||Adventista del Séptimo del Día,Seminario de mayordomía de la dadivosidad en diezmos y ofrendas para la Iglesia la Esperanza,info:eu-repo/semantics/doctoralThesis
997b719d-8604-4486-867a-0aec37d5a75d,20.500.11972/435,,"Espinosa Almazán, José Mercedes",,"Almaguel Batista, Frankis",,2018-09-10T20:29:19Z,,2018-09-10T20:29:19Z,,2012,"Con la implementación del proyecto presentado en esta tesis, la formación de 100 EPM constituidos cada uno por seis parejas, lo que significa la participación de 600 parejas que trabajarán en las zonas A y B de la Asociación Puertorriqueña del Este de los Adventistas del Séptimo Día (APE).",Doctorado en Ministerio,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-09-10T20:29:19Z
No. of bitstreams: 1
Tesis Frankis Almaguel Batista.pdf: 112108266 bytes, checksum: e4ad41f509cbe71d2980e82ef017266a (MD5)||Made available in DSpace on 2018-09-10T20:29:19Z (GMT). No. of bitstreams: 1
Tesis Frankis Almaguel Batista.pdf: 112108266 bytes, checksum: e4ad41f509cbe71d2980e82ef017266a (MD5)
  Previous issue date: 2012",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/489,spa,,Crecimiento de la iglesia||Obra evangelística||Trabajo de la iglesia,Método de trabajo y programa de capacitación para equipos constituidos por parejas misioneras en las zonas A y B de la Asociación Puertoriqueña del Este,info:eu-repo/semantics/doctoralThesis
c7affeed-c1c3-44b5-9cc0-14c8981dd31e,20.500.11972/435,,"Espinosa Almazán, José Mercedes",,"Acosta Palma, Leo Ramón",,2018-09-10T20:32:27Z,,2018-09-10T20:32:27Z,,2012,"Con la implementación del proyecto presentado en esta tesis, la formación de 100 EPM constituidos cada uno por seis parejas, lo que significa la participación de 600 parejas que trabajarán en las zonas A y B de la Asociación Puertorriqueña del Este de los Adventistas del Séptimo Día (APE).",Doctorado en Ministerio,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-09-10T20:32:27Z
No. of bitstreams: 1
Tesis Frankis Almaguel Batista.pdf: 112108266 bytes, checksum: e4ad41f509cbe71d2980e82ef017266a (MD5)||Made available in DSpace on 2018-09-10T20:32:27Z (GMT). No. of bitstreams: 1
Tesis Frankis Almaguel Batista.pdf: 112108266 bytes, checksum: e4ad41f509cbe71d2980e82ef017266a (MD5)
  Previous issue date: 2012",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/490,spa,,Adventistas del Séptimo Día - Pastores||Obesidad||Salud - Enseñanza bíblica||Salud y religión,Compromiso con los principios de salud y su relación con la prevalencia de obesidad en los pastores adventistas de la Unión Venezolana Antillana,info:eu-repo/semantics/doctoralThesis
af912e6c-b794-4d58-9efc-b8d61cb19d18,20.500.11972/435,,"Tenorio, Rubén",,"Oviedo Calles, Max",,2018-09-10T20:07:39Z,,2018-09-10T20:07:39Z,,2007,Esta tesis concluye en que es indispensable orientar la tarea pastoral hacia la formación de discípulos cristianos que puedan trabajar a favor de otros. Estos a su vez trabajarán por otros para lograr un proceso de multiplicación y permanencia.,Doctorado en Ministerio,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-09-10T20:07:39Z
No. of bitstreams: 1
Tesis Max Oviedo Calles.pdf: 122799203 bytes, checksum: 80676b3b7798a767183ab6e4f088aa35 (MD5)||Made available in DSpace on 2018-09-10T20:07:39Z (GMT). No. of bitstreams: 1
Tesis Max Oviedo Calles.pdf: 122799203 bytes, checksum: 80676b3b7798a767183ab6e4f088aa35 (MD5)
  Previous issue date: 2007",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/483,spa,,Retención (Miembros) - Programa||Retención (Miembros) - Adventista del Séptimo Día||Retención (Miembros) - Iglesia Díaz Aragón (Veracruz.),Un programa de retención de miembros para la iglesia de Díaz Aragón aplicable como modelo a otras iglesias,info:eu-repo/semantics/doctoralThesis
a1a3e980-9a6e-4f81-80b3-6859341249d3,20.500.11972/435,,"Velázquez Cárdenas, José Omar",,"López García, Natán",,2018-09-10T20:12:56Z,,2018-09-10T20:12:56Z,,2007,"Esta tesis concluye en que a fin de que los miembros de la iglesia trabajen con mejores resultados, es necesario que los pastores los ayuden a descubrir sus dones espirituales y que les enseñan a ejercitarlos con eficiencia.",Doctorado en Ministerio,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-09-10T20:12:56Z
No. of bitstreams: 1
Tesis Natan López Garcia.pdf: 61310799 bytes, checksum: 0d5a39f6cecdfeab7847a9b44ffd5e76 (MD5)||Made available in DSpace on 2018-09-10T20:12:56Z (GMT). No. of bitstreams: 1
Tesis Natan López Garcia.pdf: 61310799 bytes, checksum: 0d5a39f6cecdfeab7847a9b44ffd5e76 (MD5)
  Previous issue date: 2007",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/484,spa,,"Dones espirituales - Programa||Dones espirituales - Adventista del Séptimo Día||Dones espirituales - Capacitación, instrucción||Dones espirituales - Iglesia de Puebla (México)",Un programa para desarrollar los dones espirituales en la Iglesia Central de la ciudad de Puebla,info:eu-repo/semantics/doctoralThesis
c16995d3-88e0-4f74-be4f-06bb0dd7b4ac,20.500.11972/435,,"Espinosa Almazán, José Mercedes",,"Antonio Jiménez, Nicodemus",,2018-09-10T20:17:26Z,,2018-09-10T20:17:26Z,,2007,"Esta investigación concluye en que los pastores de la Misión Central, al igual que los pastores e otros campos, necesitan motivación continua, tanto en el ámbito material, como espiritual y psicológicos.",Doctorado en Ministerio,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-09-10T20:17:26Z
No. of bitstreams: 1
Tesis Nicodemus Antonio Jimenez.pdf: 91672407 bytes, checksum: 5f5aff29933976d3f1b0926b1af64b61 (MD5)||Made available in DSpace on 2018-09-10T20:17:26Z (GMT). No. of bitstreams: 1
Tesis Nicodemus Antonio Jimenez.pdf: 91672407 bytes, checksum: 5f5aff29933976d3f1b0926b1af64b61 (MD5)
  Previous issue date: 2007",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/485,spa,,"Motivación - Programa||Ministros (Religión) - Motivación||Motivación - Estudio, enseñanza||Ministros (Religión) - Adventista del Séptimo Día",Programa para la motivación de ministros en la Misión Central de la Unión Interoceánica de México,info:eu-repo/semantics/doctoralThesis
a241cc20-0647-4d0b-89b4-1ef29c6f7543,20.500.11972/435,,"Espinosa Almazán, José Mercedes",,"Arroyo Kedney, Agustín Rubén",,2018-09-10T20:34:30Z,,2018-09-10T20:34:30Z,,2012,"Esta tesis menciona muchos aspectos pero uno de los que se tiene como conclusión es que el programa de evangelismo público ''Impacto 2008: Aún hay esperanza'' se convirtió en un bien inicio para este tipo de proyectos en el noreste de México.
En estos eventos futuros se puede aprovechar la experiencia obtenida en este programa de evangelistico e implementar semejantes a este en otros centros urbanos del país y fuera de él.",Doctorado en Ministerio,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-09-10T20:34:30Z
No. of bitstreams: 1
Tesis SETAI Arroyo Kedney.pdf: 111160355 bytes, checksum: 961c086e5e01272e3cce89c4c2728540 (MD5)||Made available in DSpace on 2018-09-10T20:34:30Z (GMT). No. of bitstreams: 1
Tesis SETAI Arroyo Kedney.pdf: 111160355 bytes, checksum: 961c086e5e01272e3cce89c4c2728540 (MD5)
  Previous issue date: 2012",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/491,spa,,Obra evangelística||Evangelismo||Crecimiento de la iglesia,Un programa de evangelismo público para la ciudad de Monterrey en el noreste de México,info:eu-repo/semantics/doctoralThesis
0cf216c4-85e3-4155-b057-23aff9ed828b,20.500.11972/435,,"Espinosa Almazán, José Mercedes",,"Fernández Martínez, Jesús Alberto",,2018-09-10T20:40:34Z,,2018-09-10T20:40:34Z,,2012,"La tesis concluye en que el compromiso y la identidad adventista son predictores de la participación misionera de la feligresía adventista de  Chetumal Quintana Roo, y por ello son áreas que deben tomarse en cuenta en el trabajo pastoral porque, a mayor compromiso e identidad mayor será la participación misionera.",Doctorado en Ministerio,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-09-10T20:40:34Z
No. of bitstreams: 1
Tesis SETAI Fernandéz Martínez.pdf: 76893602 bytes, checksum: 6492d82f9d34eabeedaff32fc3094b9f (MD5)||Made available in DSpace on 2018-09-10T20:40:34Z (GMT). No. of bitstreams: 1
Tesis SETAI Fernandéz Martínez.pdf: 76893602 bytes, checksum: 6492d82f9d34eabeedaff32fc3094b9f (MD5)
  Previous issue date: 2012",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/493,spa,,Usuarios de Internet||Vida espiritual||Estudiantes universitarios||Medios de comunicación de masas y juventud||Vida cristiana,Efectos del uso frecuente de internet en la vida espiritual de los estudiantes de la Universidad de Montemorelos,info:eu-repo/semantics/doctoralThesis
255c21d2-416a-43e4-93c7-b318ad3d4ece,20.500.11972/435,,"Espinosa Almazán, Moisés",,"Jiménez Náñez, José Luis",,2018-09-10T20:44:34Z,,2018-09-10T20:44:34Z,,2012,"Esta tesis destaca la siguiente conclusión: El compromiso y la identidad tienen una estrecha relación con el éxito y productividad de un empresa. A mayores niveles de compromiso-identidad, mayor será la entrega y disposición de parte del obrero.",Doctorado en Ministerio,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-09-10T20:44:34Z
No. of bitstreams: 1
Tesis SETAI Fernandéz Martínez.pdf: 76893602 bytes, checksum: 6492d82f9d34eabeedaff32fc3094b9f (MD5)||Made available in DSpace on 2018-09-10T20:44:34Z (GMT). No. of bitstreams: 1
Tesis SETAI Fernandéz Martínez.pdf: 76893602 bytes, checksum: 6492d82f9d34eabeedaff32fc3094b9f (MD5)
  Previous issue date: 2012",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/494,spa,,Obra evangelística||Evangelismo||Crecimiento de la iglesia||Compromiso (Religión)||Miembros de la iglesia,El compromiso personal y la identidad social en la tarea adventista del séptimo día en Chetumal Quintana Roo México : un estudio,info:eu-repo/semantics/doctoralThesis
ca3c50de-c841-4524-a40a-c57db8814841,20.500.11972/435,,"Espinosa Almazán, José Mercedes",,"López Luna, Antonio",,2018-09-10T20:47:57Z,,2018-09-10T20:47:57Z,,2012,"El estudio concluye que la capacitación que los líderes reciben por parte del pastor obtuvo un grado de regular, Que la motivación que los líderes reciben por parte del pastor obtuvo un grado entre regular y bueno. Y el desempeño obtuvo un nivel de bueno cercano a muy bueno. La capacitación y la motivación que da el pastor son predictorias, si influyen significativamente en el desempeño de los líderes de los grupos pequeños.",Doctorado en Ministerio,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-09-10T20:47:57Z
No. of bitstreams: 1
Tesis SETAI Lopez Luna.pdf: 88412818 bytes, checksum: f6999752de667c11431771df9586f753 (MD5)||Made available in DSpace on 2018-09-10T20:47:57Z (GMT). No. of bitstreams: 1
Tesis SETAI Lopez Luna.pdf: 88412818 bytes, checksum: f6999752de667c11431771df9586f753 (MD5)
  Previous issue date: 2012",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/495,spa,,Liderazgo cristiano||Crecimiento de la iglesia||Iglesia - grupos de trabajo||Grupos pequeños - Adventistas del Séptimo Día,La influencia de la capacitación y de la motivación en el nivel de desempeño de los líderes de los grupos pequeños,info:eu-repo/semantics/doctoralThesis
